pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77
TL1.141653	-0.161850085463	-0.0214924942531	0.0640791025609	0.27709835519	0.0581513843557	-0.172972531801	-0.0498931771525	0.113494498288	0.0471467712868	-0.00398742067595	-0.22052190707	-0.208619184612	-0.0772812267224	-0.0399046048278	0.0471612001982	-0.130680479612	-0.0250982883037	0.0212026624921	0.0396671028788	-0.0133195336416	-0.0208278050794	0.0393948759949	-0.0163828815884	0.0810499714628	0.0446775100429	-0.0566365469277	0.000721814545321	-0.0726106966839	0.00771023670878	-0.0352704371828	0.105164762572	0.00932663151514	0.0115103751348	-0.00541127586699	-0.000313489815018	-0.00197547745115	-0.0137813195799	0.0119239451786	0.0181080493176	-0.0543077377339	0.0510221269762	-0.0269345170654	-0.0181186992325	-0.0415066422792	0.0357343234524	0.0364899377214	-0.0127698556095	0.013056469536	-0.0103588610684	0.0200350948029	0.0205955424667	0.0637299150088	-0.00230007105129	-0.0294553630113	0.0143287342678	0.0124141062161	0.00865475750282	-0.0165508389424	-0.00681421610073	0.00104843826115	0.00621857458598	-0.0257776728191	-0.0408690819412	-0.00655097888662	-0.00439628122216	0.014308439186	0.0144093660079	-0.0181249886236	-0.0126586880523	-0.0144450151162	0.00480571589958	-0.00444831071404	0.0166800110957	0.0117126012542	-0.00995707882311	0.000524508868865	-6.57524753867e-09
GB3.141652	0.174720559693	-0.0661415831685	-0.015386228487	0.0694693754155	0.156567800425	-0.0556573055742	0.0344448264592	-0.0174757771443	-0.0875272520101	0.046146332092	0.0621526402417	-0.00675639219028	0.135439530341	-0.0498905572863	-0.0403884631055	0.0251667741496	0.0106452644553	0.0613042997461	0.0237270429707	-0.0695033762812	0.0007819492293	-0.0678843292098	-0.089578080718	0.00608462123008	-0.0491228989267	0.0433416908096	0.0595271939951	0.0690335754388	-0.036116535349	0.0176463801667	-0.0226841666635	0.0340508833538	-0.0629561029393	0.0602376656748	-0.0455250510595	-0.0166570033943	-0.0364896352967	0.0346304880143	-0.054939114421	0.0135310991908	-0.0205536424452	-0.0137567682038	-0.00414895798335	-0.00615660149273	0.00954927989236	0.0722941689895	-0.0119566296225	0.048541390726	-0.069115630855	-0.0593705706045	0.0223758343783	0.0932972788843	0.0727694681912	-0.00455626299289	-0.0548371797437	-0.0433781712042	-0.0513617310097	-0.00608050682654	-0.00346969252255	-0.0235989599958	-0.000705368319525	-0.00315997240831	-0.00446846203951	-0.0452993144821	0.0293071634405	-0.0088686331031	0.093762159248	0.0126429542248	-0.0500067069494	-0.0220897281503	0.0291732444158	-0.00105643342404	-0.0104260001164	-0.00190748106825	0.00885872810833	0.00224946908028	-6.57524753867e-09
CM1.141723	0.258842177695	0.183274340979	-0.0886606362284	0.0547941035278	0.0385279586137	0.0918043752548	-0.0325033360254	0.12640007388	0.0862071006795	-0.116216077605	-0.0220696599874	0.0204691910466	0.014373330381	-0.0794334644234	-0.0318067692157	0.0342530008991	-0.100544151205	0.0244269459713	-0.074278970361	-0.0116064101156	-0.00381531307603	-0.0725237473841	-0.00917290709257	0.0579351100046	-0.02195452044	0.0718950020668	0.0258058597407	-0.00632758704194	0.0125424735473	0.0958859274884	1.8954927226e-05	0.0314085509789	0.00406325096503	-0.0923483092254	0.0519694284333	0.104066904472	0.021217585261	0.0206010841684	-0.00216880627007	0.051528094394	-0.0464669167035	0.00133315275187	0.00224317428856	-0.0493666649031	-0.0314410354558	0.0120874034028	-0.0162659347584	-0.0535816845206	0.018786743313	0.101279163112	0.0412229340209	0.0456126945913	-0.0511958982918	0.0191312829984	-0.0241529437592	-0.00675968048676	0.0414701905781	-0.0665209085472	0.0264628218536	-0.0174268096842	-0.00357532778925	0.0501792649499	-0.0330857636564	0.0105846935479	0.0221453614478	-0.00260324526931	0.0108951237095	0.0624855979599	-0.0132523128045	0.0290557295694	0.0199864353047	0.0421469749246	-0.012367656188	0.000656894485363	0.0126600042957	0.00636322825258	-6.57524753867e-09
CL1.141697	-0.0695015312992	-0.0605993491179	-0.114207492563	-0.0839940279884	0.0534379491031	0.0114156070152	-0.0406034012757	0.0267717814409	-0.167094986631	0.00984784023004	0.0174123697008	0.0970754062324	-0.0664308735368	0.051060690331	-0.0615377819971	-0.0474117356626	0.0741580563598	0.000715946759159	0.000952359062665	0.039458105948	0.0403640313009	-0.0572134466329	0.00327282351537	0.0481424012148	0.0686837746855	0.0298017239415	0.0816582645424	-0.0116882903901	-0.054706932671	0.102526064238	0.0320669659512	0.0284761778015	0.100178757258	-0.0441359391279	0.0678258636685	0.0272280544641	0.00864771676444	-0.0332308157341	0.105707074816	-0.0213206582481	0.0509028606228	-0.0262482737685	-0.0610842337372	0.0136624265665	0.0330956252248	-0.0448518478597	0.0259556843025	-0.0240195588237	-0.0696421215198	-0.00802309822197	-0.0295516356161	0.0145980287506	0.00221420321627	0.0169702623297	0.0736214577969	-0.0464921538758	-0.064982370757	0.0174290869477	-0.0250159774457	-0.0251858717213	0.00392411707549	0.0183718203039	-0.0456865978282	-0.00981065912836	-0.00657129073723	0.00514015070193	0.00660281273354	-0.0210125409391	0.00519522310656	-0.0471057628419	0.0186084532483	0.0257754326336	0.0394139406312	0.0313242716904	0.0435664106244	-0.00554230645016	-6.57524753867e-09
HF1.141663	-0.303301868744	0.0525279370329	-0.00189811677226	0.0300514009348	0.0229975698388	0.0819111584204	-0.079632248834	-0.128176929263	0.0538613146383	-0.00789410333052	0.0254462308754	0.0623880088455	-0.0857314063064	-0.0177982679459	0.0798984889538	-0.0357335963659	-0.0216419282809	0.0659779085274	0.0359599797765	0.0780689467929	0.0985117720116	-0.0210125242813	-0.0786391130766	-0.0209796349171	-0.0149751518283	0.0430269300676	-0.0206393963768	-0.00112676850547	0.0121841670331	-0.0070475147703	0.0577437078667	-0.00404019099059	0.0478675735586	-0.0278628458858	-0.0465479427732	-0.0113110424581	-0.00475581070791	-0.0178973501094	-0.0246041965498	0.0245754610565	-0.0120938420906	-0.0100530470775	0.0140922604523	0.0293862476142	-0.0117109364824	0.0695171947905	0.00472090058192	0.0862328929954	0.0500102922066	0.0652229384174	-0.00780954038859	0.0185341608468	0.0306122812549	0.0107988997442	0.00194079823656	0.036651856063	0.0253295262849	0.0224647763121	0.0166007664032	0.00994172910582	-0.00231941374826	0.0319817027074	0.0499676879369	0.0556169744754	-0.0287738073271	-0.00472281680752	0.0356246765469	0.0419519884766	0.037217412444	-0.0928334536982	0.0494527134749	-0.0238275114501	0.0312907770576	-0.0208814143462	0.0273357453625	-0.0613141654084	-6.57524753867e-09
PE7.141734	0.0428209355628	0.0799491178065	-0.213677658202	0.0268262012784	-0.0758799927467	-0.0299422712583	0.023485542662	-0.0581674644937	-0.147021210509	0.0156654407091	-0.0582119299823	0.0113473414107	0.0806315248218	-0.0591842947248	-0.0206349083301	-0.0907965715635	0.00624148305958	-0.0957608897624	-0.0613234624625	0.24175032031	0.128282281749	0.0881867923546	0.0498430150507	-0.0418611606759	-0.0203275526124	-0.0196857442336	0.0233718804828	-0.072374524106	0.0246316252652	-0.0319846836759	0.00935672652259	0.0707943816475	0.0112068524819	0.0577639017172	0.0296975163714	0.00852485504204	-0.0150799297665	0.0450456474775	-0.0260340070698	-0.0109754651913	-0.0464694430353	0.0222802169084	-0.0399985642407	-0.010528736905	-0.0135889833063	-0.0167330532114	-0.0774413522997	-0.0265741294648	-0.0347707212083	0.00483806816877	0.0383453349777	-0.00532781832151	0.0537729128592	0.0504477222826	0.00714445149813	-0.0166656840035	0.0169832475181	-0.0357631297918	0.0154862237362	0.00508696314526	0.00929977859115	-0.00186565486154	0.0358150981231	0.00869354184563	0.00773282606159	0.0212704557382	0.030274263046	0.0127864054233	0.00387458001662	0.0426629137909	0.0128325378639	-0.0306458827771	-0.00541298721871	0.000193608428417	-0.0119960124803	0.00616314863717	-6.57524753867e-09
HF2.141686	-0.377701758264	0.126167137717	0.0450109524874	-0.154938105579	0.133165564545	-0.0332551667731	-0.055276971544	-0.0255849991003	-0.00896428769602	0.0190755611987	-0.00689609057065	-0.0583702011808	-0.0189075288916	-0.0403215762674	-0.0380688873268	-0.0182529364538	-0.0415840477238	0.0504266962975	-0.0176498700085	0.0180850291656	-0.0224364031419	-0.00701071156852	0.0338352160219	-0.0794597341902	-0.00191466532752	0.0354620914748	0.00837280173737	0.0179156652957	-0.0449221478442	-0.0369221665417	0.00708807026279	-0.0889882466118	0.0234125859893	0.00603342952673	-0.0158214874372	-0.00544871052432	-0.0129306202237	0.00248882667532	-0.00760641340089	0.0473035660177	0.00529260164874	0.0628772383228	-0.000327612296892	-0.051123153262	0.100367951673	-0.0156082225277	0.0132206351238	0.0347891178611	0.0366081087282	-0.00704912718142	0.0189405374541	0.0401196760098	0.0208665145887	0.0663543803801	-0.00685896713687	0.0100347887794	-0.00137533690545	0.0131324156266	0.0282018468639	0.040792312901	-0.0096626796129	-0.0362434448586	0.020362099377	0.0130461783687	0.0017774695947	-0.0288198040396	-0.0055819039863	0.0106062855438	0.0320788350135	0.045132039981	0.0208090758483	0.0534580127961	0.0736438892883	-0.000749697079472	0.0154653382788	0.101254163137	-6.57524753867e-09
GB2.141732	0.271281267323	0.0538000102876	0.0609410125669	0.0420435330807	0.104929148025	-0.0811123439001	0.0424904141575	0.0123846763873	-0.000622208635095	0.0279494227014	0.0455180000358	0.102164481403	0.0352017309116	-0.0492455746041	0.0401527622008	0.0177769013672	0.0507571156076	-0.0309964329902	-0.103369298998	0.0123730724467	-0.0502475643728	-0.0704719482123	-0.0787194882103	-0.0359801996945	0.0474755477047	-0.020833449173	0.0220133502215	-0.0668561999974	-0.0315138220696	-0.089274860818	-0.0331717750378	-0.0245523372396	0.115004441434	0.0766281043005	0.0284743935804	-0.0366953993374	-0.0753013540524	-0.0199333367966	-0.0197909945674	-0.030116580275	0.0410956783192	0.0346349918171	-0.0231067077012	0.0241236494589	-0.00236210213852	0.0735814024167	0.092905027932	-0.0446854398751	-0.057436978382	0.0554650944741	0.0320597955212	-0.00450338325386	-0.0002760442023	-0.0495659616357	0.0137863857743	0.0380878690984	0.0394794113939	-0.0377314638375	0.0249433893754	0.0405050211165	0.00116240674403	0.0526680772914	0.0118353663059	0.0286622336488	0.0664647143797	-0.0450373835762	-0.0352899185944	-0.0114691390056	0.0134489160932	-0.015361854713	-0.0500342943777	0.000944219743438	0.00773572905355	0.00410923345867	-0.0127228630947	0.00314703635073	-6.57524753867e-09
CF1.141675	-0.314711155916	0.0618845166003	-0.000883166556493	0.0976481318534	0.0279566423054	0.0615174470796	-0.0492917902526	-0.108316321407	0.050933982662	0.0238885779153	-0.00828612129516	0.00761789899104	0.04831817077	0.0732911983278	0.0169190549822	-0.103692145378	-0.00273642437018	-0.0681433810253	0.0263756936513	0.0159651480424	-0.00426182985286	0.0551719853179	-0.0317881475166	-0.0124841503401	0.0372489077004	0.0230167250508	0.0433050277685	0.0422050638417	-0.0285594028672	0.0383742487927	-0.0588764608557	0.0618999930364	-0.0136804748509	-0.0235132132297	-0.0146025923584	-0.112147592778	-0.0364699773464	-0.0855159044316	0.020312093437	-0.0204627237722	-0.0864403921724	0.0296402010607	0.0495127823753	-0.00264003145121	0.00443483174154	0.00713235870476	0.0209511520635	-0.027474538351	0.0183595478516	-0.0200378686773	0.065761403206	0.0401248628921	-0.0243079160329	0.0108278049264	0.0335230973607	-0.0237422783016	0.00488571030851	0.0411475496225	-0.0372932256891	-0.0419947495201	0.0175089951208	0.000969411683967	-0.067082307824	-0.00420319274219	-0.0103182001373	-0.0523266498498	-0.0524546147875	0.0982399563587	-0.0394718960081	0.0121395819538	-0.0673354079157	-0.0236869703307	0.00312151013965	-0.0128941389341	0.00493960725431	0.009683166642	-6.57524753867e-09
IE2.141655	0.0763899636375	-0.201622193213	-0.0320075355819	-0.0601643400282	-0.0398102762269	-0.0344444113083	0.018383785847	0.0233783180148	0.101777479803	-0.0232014156021	0.00775178430489	-0.0158841277143	0.0466125811867	0.0421175087589	0.0246118715059	-0.0836544459543	-0.0371284411663	-0.0516016145079	-0.0259413629474	-0.0194242849607	0.037428506597	0.0207534866736	-0.0231804360873	-0.00714708395242	-0.0329383541026	0.111323870566	-0.0340150526692	-0.045213620453	0.0418285062263	0.0269956078739	-0.020960392692	-0.0350686997767	-0.00247390571837	0.0695188232302	-0.0564544625088	0.0214545873188	0.104549916545	0.0132041033818	-0.0327074927211	-0.0798193239182	0.0185298012134	0.0170052376492	0.00687850310567	-0.0999382081382	0.0560128850746	0.0144150714596	0.0638899346744	-0.0275670599167	-0.0358768002536	-0.038374357498	-0.081236058656	-0.0808739953526	-0.0473689805981	0.00290818729445	0.0436286884862	0.00472370602749	-0.040189380737	-0.00892062806589	-0.0304086429707	0.0186251985016	0.0636235942797	0.0139043713118	-0.00477799708772	0.0468287145151	0.0480073654924	0.0100297923108	0.0433214968197	0.0626658841151	-0.0325303263601	-0.00493522561356	0.0267532244545	0.00949055269163	0.0255047426186	-0.0297377895114	-0.0155680493692	-0.00417819905281	-6.57524753867e-09
