	M9Ekey217.141044	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Nkey217.141052	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M2Ikey217.141000	M2Mkey217.141014	M3Ckey217.141073	M3Space217.141098	M9Xkey217.141072	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M3Jkey217.141017	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M2Bkey217.141063	M3Wkey217.141104	M3Xkey217.141055	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M9Hkey217.140999	M9Skey217.141004	M2Rsft217.141034	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081
M9Bkey217.141032	3.52351486445	3.1112499096	1.56310588253	4.66391959622	2.72964045251	4.10432454857	1.81473110956	3.72189763427	3.27454332694	1.28207644078	3.08310265804	3.18890482768	0.649062400698	2.22363351297	3.08310265804	2.70225479924	0.0	3.89469305594	0.649062400698	1.29503127375	0.0	3.3792380798	1.29503127375	1.28207644078	1.68165692102	1.93302095177	0.638905313799	3.27569305644	4.10432454857	2.70225479924	4.31547413386	2.22363351297	1.93302095177	3.52351486445	1.81473110956	1.80283166158	1.56310588253	0.638905313799	2.22363351297	1.28207644078	1.56800031888	0.649062400698	3.27454332694	1.29503127375	2.581	3.27569305644	4.31547413386	4.66391959622	2.23013833652	0.0	3.89469305594	1.93302095177	1.68165692102	3.08310265804	4.31547413386	3.72189763427	2.23013833652	2.581	1.68165692102	3.61505532461	1.80283166158	3.89469305594	3.27454332694	4.10432454857	3.52351486445	3.61505532461	1.56800031888	4.24100294742	1.56800031888	2.72964045251	4.24100294742	1.56310588253	0.638905313799	3.1112499096
M2Ikey217.141000	3.223	1.93716132524	2.33775319484	3.32855404042	4.0017857264	1.28500972759	2.85881461449	0.634709382316	4.62198615316	4.08819593464	1.29834664092	0.642899681132	3.14554669334	1.51723564419	1.29834664092	1.72718759838	3.3792380798	3.86003316048	3.14554669334	3.04431338728	3.3792380798	0.0	3.04431338728	4.08819593464	4.93568637577	4.56546426993	3.67140981096	2.57517475135	1.28500972759	1.72718759838	4.50600277408	1.51723564419	4.56546426993	3.223	2.85881461449	1.60533361019	2.33775319484	3.67140981096	1.51723564419	4.08819593464	1.89340038027	3.14554669334	4.62198615316	3.04431338728	5.05982657806	2.57517475135	4.50600277408	3.32855404042	3.42215443836	3.3792380798	3.86003316048	4.56546426993	4.93568637577	1.29834664092	4.50600277408	0.634709382316	3.42215443836	5.05982657806	4.93568637577	5.92823287329	1.60533361019	3.86003316048	4.62198615316	1.28500972759	3.223	5.92823287329	1.89340038027	4.12511721046	1.89340038027	4.0017857264	4.12511721046	2.33775319484	3.67140981096	1.93716132524
M2Mkey217.141014	4.31408402793	3.5418709745	2.2184828149	3.46085134035	3.86397994301	3.37132525871	2.72944041884	3.17151635657	4.45995964107	2.5770048506	3.27343794809	3.1112499096	0.646	1.56108936323	3.27343794809	1.77423701912	1.29503127375	4.7973263387	0.646	0.0	1.29503127375	3.04431338728	0.0	2.5770048506	2.10085791999	3.22805018548	1.93316165904	3.90480076316	3.37132525871	1.77423701912	5.30493741716	1.56108936323	3.22805018548	4.31408402793	2.72944041884	1.54436912686	2.2184828149	1.93316165904	1.56108936323	2.5770048506	1.81088403825	0.646	4.45995964107	0.0	3.8760104489	3.90480076316	5.30493741716	3.46085134035	3.28681928314	1.29503127375	4.7973263387	3.22805018548	2.10085791999	3.27343794809	5.30493741716	3.17151635657	3.28681928314	3.8760104489	2.10085791999	4.9100856408	1.54436912686	4.7973263387	4.45995964107	3.37132525871	4.31408402793	4.9100856408	1.81088403825	2.94600271555	1.81088403825	3.86397994301	2.94600271555	2.2184828149	1.93316165904	3.5418709745
M3Ckey217.141073	3.07335012649	3.1633532841	1.79546651319	5.88755042441	1.81103865227	5.04323071057	1.55307340458	4.55756009286	2.20921750853	0.0	3.38684307283	3.71701089587	1.93100647332	3.26502588045	3.38684307283	3.82747240356	1.28207644078	3.25042181878	1.93100647332	2.5770048506	1.28207644078	4.08819593464	2.5770048506	0.0	2.15389554064	0.651406171294	0.644310484161	3.06938446598	5.04323071057	3.82747240356	3.51623221645	3.26502588045	0.651406171294	3.07335012649	1.55307340458	2.70943425829	1.79546651319	0.644310484161	3.26502588045	0.0	2.20903712056	1.93100647332	2.20921750853	2.5770048506	1.29907544046	3.06938446598	3.51623221645	5.88755042441	1.56072066687	1.28207644078	3.25042181878	0.651406171294	2.15389554064	3.38684307283	3.51623221645	4.55756009286	1.56072066687	1.29907544046	2.15389554064	2.33324773653	2.70943425829	3.25042181878	2.20921750853	5.04323071057	3.07335012649	2.33324773653	2.20903712056	5.52300733297	2.20903712056	1.81103865227	5.52300733297	1.79546651319	0.644310484161	3.1633532841
M3Space217.141098	5.06555712632	4.78411475615	3.23190501098	5.40915076514	3.95997840903	5.44823365872	3.37237023472	5.18030269386	4.34935811356	2.15389554064	4.76131746474	4.82550722722	1.79401895196	3.57711671602	4.76131746474	3.87248202062	1.68165692102	5.3410688069	1.79401895196	2.10085791999	1.68165692102	4.93568637577	2.10085791999	2.15389554064	0.0	2.59152156078	1.84674037157	4.90049232221	5.44823365872	3.87248202062	5.65733515005	3.57711671602	2.59152156078	5.06555712632	3.37237023472	3.33073205167	3.23190501098	1.84674037157	3.57711671602	2.15389554064	3.2275664207	1.79401895196	4.34935811356	2.10085791999	3.11963860086	4.90049232221	5.65733515005	5.40915076514	3.62316450082	1.68165692102	5.3410688069	2.59152156078	0.0	4.76131746474	5.65733515005	5.18030269386	3.62316450082	3.11963860086	0.0	4.02109002635	3.33073205167	5.3410688069	4.34935811356	5.44823365872	5.06555712632	4.02109002635	3.2275664207	4.52020265032	3.2275664207	3.95997840903	4.52020265032	3.23190501098	1.84674037157	4.78411475615
M9Xkey217.141072	3.06255661172	3.40823972162	2.2294147214	6.52448557359	1.58522332812	5.58906020723	1.82075835849	5.07230913884	1.80650934124	0.651406171294	3.72990723745	4.13666145581	2.5820627413	3.86183220764	3.72990723745	4.44180560133	1.93302095177	3.10972281723	2.5820627413	3.22805018548	1.93302095177	4.56546426993	3.22805018548	0.651406171294	2.59152156078	0.0	1.29571370295	3.19373903129	5.58906020723	4.44180560133	3.2599731594	3.86183220764	0.0	3.06255661172	1.82075835849	3.28146308832	2.2294147214	1.29571370295	3.86183220764	0.651406171294	2.73128998827	2.5820627413	1.80650934124	3.22805018548	0.648062496986	3.19373903129	3.2599731594	6.52448557359	1.58052681091	1.93302095177	3.10972281723	0.0	2.59152156078	3.72990723745	3.2599731594	5.07230913884	1.58052681091	0.648062496986	2.59152156078	1.6820359687	3.28146308832	3.10972281723	1.80650934124	5.58906020723	3.06255661172	1.6820359687	2.73128998827	6.174015873	2.73128998827	1.58522332812	6.174015873	2.2294147214	1.29571370295	3.40823972162
M2Vkey217.141022	3.2191006508	3.044103152	1.52942472845	5.26172614263	2.20949519121	4.53263720145	1.53684774783	4.08894436255	2.70621248242	0.644310484161	3.14757589265	3.37751535896	1.28724278984	2.70112458061	3.14757589265	3.23530786789	0.638905313799	3.50744721985	1.28724278984	1.93316165904	0.638905313799	3.67140981096	1.93316165904	0.644310484161	1.84674037157	1.29571370295	0.0	3.08260036333	4.53263720145	3.23530786789	3.86436553654	2.70112458061	1.29571370295	3.2191006508	1.53684774783	2.18954470153	1.52942472845	0.0	2.70112458061	0.644310484161	1.78066420192	1.28724278984	2.70621248242	1.93316165904	1.94329745536	3.08260036333	3.86436553654	5.26172614263	1.79376726473	0.638905313799	3.50744721985	1.29571370295	1.84674037157	3.14757589265	3.86436553654	4.08894436255	1.79376726473	1.94329745536	1.84674037157	2.97748971451	2.18954470153	3.50744721985	2.70621248242	4.53263720145	3.2191006508	2.97748971451	1.78066420192	4.87908618493	1.78066420192	2.20949519121	4.87908618493	1.52942472845	0.0	3.044103152
M2Rkey217.141050	0.648694072734	0.638019592176	1.74247094667	5.7459496169	1.90785586458	3.8600809577	1.55126915782	3.209	2.37325114558	3.06938446598	1.277	1.93300413864	3.54220115183	3.12831088609	1.277	3.70737670058	3.27569305644	1.28507626233	3.54220115183	3.90480076316	3.27569305644	2.57517475135	3.90480076316	3.06938446598	4.90049232221	3.19373903129	3.08260036333	0.0	3.8600809577	3.70737670058	1.93116182647	3.12831088609	3.19373903129	0.648694072734	1.55126915782	2.6072055922	1.74247094667	3.08260036333	3.12831088609	3.06938446598	2.10992416925	3.54220115183	2.37325114558	3.90480076316	3.40890158262	0.0	1.93116182647	5.7459496169	1.61790481797	3.27569305644	1.28507626233	3.19373903129	4.90049232221	1.277	1.93116182647	3.209	1.61790481797	3.40890158262	4.90049232221	3.97980024624	2.6072055922	1.28507626233	2.37325114558	3.8600809577	0.648694072734	3.97980024624	2.10992416925	6.17805446723	2.10992416925	1.90785586458	6.17805446723	1.74247094667	3.08260036333	0.638019592176
M2Pkey217.141105	4.50800277285	3.22206207265	3.42029530889	2.27026033749	5.21633482438	0.0	4.00892267324	0.651479853871	5.85102948207	5.04323071057	2.58312098052	1.92721820249	3.69495250308	1.89420009503	2.58312098052	1.62324890266	4.10432454857	5.14501175898	3.69495250308	3.37132525871	4.10432454857	1.28500972759	3.37132525871	5.04323071057	5.44823365872	5.58906020723	4.53263720145	3.8600809577	0.0	1.62324890266	5.791	1.89420009503	5.58906020723	4.50800277285	4.00892267324	2.34364374426	3.42029530889	4.53263720145	1.89420009503	5.04323071057	2.85892374855	3.69495250308	5.85102948207	3.37132525871	6.13687583384	3.8600809577	5.791	2.27026033749	4.61193679488	4.10432454857	5.14501175898	5.58906020723	5.44823365872	2.58312098052	5.791	0.651479853871	4.61193679488	6.13687583384	5.44823365872	7.0612268764	2.34364374426	5.14501175898	5.85102948207	0.0	4.50800277285	7.0612268764	2.85892374855	3.39755824085	2.85892374855	5.21633482438	3.39755824085	3.42029530889	4.53263720145	3.22206207265
M2Lkey217.141048	4.29238511786	3.13846092854	2.5610780933	2.17000576036	4.49212867135	1.62324890266	3.20909738088	1.57615386305	5.14400243001	3.82747240356	2.60700690448	2.1231592027	2.18802765065	0.636660820217	2.60700690448	0.0	2.70225479924	4.89742391467	2.18802765065	1.77423701912	2.70225479924	1.72718759838	1.77423701912	3.82747240356	3.87248202062	4.44180560133	3.23530786789	3.70737670058	1.62324890266	0.0	5.51072009814	0.636660820217	4.44180560133	4.29238511786	3.20909738088	1.27003188936	2.5610780933	3.23530786789	0.636660820217	3.82747240356	1.9211626688	2.18802765065	5.14400243001	1.77423701912	5.05289857409	3.70737670058	5.51072009814	2.17000576036	3.85510907757	2.70225479924	4.89742391467	4.44180560133	3.87248202062	2.60700690448	5.51072009814	1.57615386305	3.85510907757	5.05289857409	3.87248202062	6.05257267614	1.27003188936	4.89742391467	5.14400243001	1.62324890266	4.29238511786	6.05257267614	1.9211626688	2.50300319616	1.9211626688	4.49212867135	2.50300319616	2.5610780933	3.23530786789	3.13846092854
M2Qkey217.141102	1.28300974275	2.56907785012	3.12570264101	7.61709399968	1.70789461033	5.791	2.5764165036	5.14006079731	1.54590976451	3.51623221645	3.20809741124	3.86410882352	4.79032660682	4.89437851009	3.20809741124	5.51072009814	4.31547413386	0.646093646463	4.79032660682	5.30493741716	4.31547413386	4.50600277408	5.30493741716	3.51623221645	5.65733515005	3.2599731594	3.86436553654	1.93116182647	5.791	5.51072009814	0.0	4.89437851009	3.2599731594	1.28300974275	2.5764165036	4.30309481652	3.12570264101	3.86436553654	4.89437851009	3.51623221645	3.69560847493	4.79032660682	1.54590976451	5.30493741716	3.08965046567	1.93116182647	0.0	7.61709399968	2.08673189461	4.31547413386	0.646093646463	3.2599731594	5.65733515005	3.20809741124	0.0	5.14006079731	2.08673189461	3.08965046567	5.65733515005	3.12567304752	4.30309481652	0.646093646463	1.54590976451	5.791	1.28300974275	3.12567304752	3.69560847493	7.90193020723	3.69560847493	1.70789461033	7.90193020723	3.12570264101	3.86436553654	2.56907785012
M2Kkey217.141041	3.69374349407	2.58910216098	1.92502103885	2.80610263533	3.8560032417	1.89420009503	2.57300310921	1.6148671772	4.50806388597	3.26502588045	2.11246680447	1.73436904954	1.80411640423	0.0	2.11246680447	0.636660820217	2.22363351297	4.2886757863	1.80411640423	1.56108936323	2.22363351297	1.51723564419	1.56108936323	3.26502588045	3.57711671602	3.86183220764	2.70112458061	3.12831088609	1.89420009503	0.636660820217	4.89437851009	0.0	3.86183220764	3.69374349407	2.57300310921	0.634315378972	1.92502103885	2.70112458061	0.0	3.26502588045	1.28500622567	1.80411640423	4.50806388597	1.56108936323	4.45994585169	3.12831088609	4.89437851009	2.80610263533	3.219	2.22363351297	4.2886757863	3.86183220764	3.57711671602	2.11246680447	4.89437851009	1.6148671772	3.219	4.45994585169	3.57711671602	5.44783268833	0.634315378972	4.2886757863	4.50806388597	1.89420009503	3.69374349407	5.44783268833	1.28500622567	3.04986098044	1.28500622567	3.8560032417	3.04986098044	1.92502103885	2.70112458061	2.58910216098
M2Xkey217.141016	3.06255661172	3.40823972162	2.2294147214	6.52448557359	1.58522332812	5.58906020723	1.82075835849	5.07230913884	1.80650934124	0.651406171294	3.72990723745	4.13666145581	2.5820627413	3.86183220764	3.72990723745	4.44180560133	1.93302095177	3.10972281723	2.5820627413	3.22805018548	1.93302095177	4.56546426993	3.22805018548	0.651406171294	2.59152156078	0.0	1.29571370295	3.19373903129	5.58906020723	4.44180560133	3.2599731594	3.86183220764	0.0	3.06255661172	1.82075835849	3.28146308832	2.2294147214	1.29571370295	3.86183220764	0.651406171294	2.73128998827	2.5820627413	1.80650934124	3.22805018548	0.648062496986	3.19373903129	3.2599731594	6.52448557359	1.58052681091	1.93302095177	3.10972281723	0.0	2.59152156078	3.72990723745	3.2599731594	5.07230913884	1.58052681091	0.648062496986	2.59152156078	1.6820359687	3.28146308832	3.10972281723	1.80650934124	5.58906020723	3.06255661172	1.6820359687	2.73128998827	6.174015873	2.73128998827	1.58522332812	6.174015873	2.2294147214	1.29571370295	3.40823972162
M2Ekey217.141011	0.0	1.2862429786	2.09720695212	6.36462764033	1.58121788505	4.50800277285	1.71143214882	3.85711666922	1.90943054338	3.07335012649	1.92523375204	2.58122393449	3.88250241468	3.69374349407	1.92523375204	4.29238511786	3.52351486445	0.637200910232	3.88250241468	4.31408402793	3.52351486445	3.223	4.31408402793	3.07335012649	5.06555712632	3.06255661172	3.2191006508	0.648694072734	4.50800277285	4.29238511786	1.28300974275	3.69374349407	3.06255661172	0.0	1.71143214882	3.13561301822	2.09720695212	3.2191006508	3.69374349407	3.07335012649	2.57751663428	3.88250241468	1.90943054338	4.31408402793	3.1560459439	0.648694072734	1.28300974275	6.36462764033	1.51763104871	3.52351486445	0.637200910232	3.06255661172	5.06555712632	1.92523375204	1.28300974275	3.85711666922	1.51763104871	3.1560459439	5.06555712632	3.58295436756	3.13561301822	0.637200910232	1.90943054338	4.50800277285	0.0	3.58295436756	2.57751663428	6.73423974922	2.57751663428	1.58121788505	6.73423974922	2.09720695212	3.2191006508	1.2862429786
M2Fkey217.141078	1.71143214882	1.61451695562	0.648019289836	5.3790371815	1.28303156625	4.00892267324	0.0	3.42657511227	1.93510335641	1.55307340458	1.91156088054	2.36122701153	2.22336794076	2.57300310921	1.91156088054	3.20909738088	1.81473110956	2.09764749183	2.22336794076	2.72944041884	1.81473110956	2.85881461449	2.72944041884	1.55307340458	3.37237023472	1.82075835849	1.53684774783	1.55126915782	4.00892267324	3.20909738088	2.5764165036	2.57300310921	1.82075835849	1.71143214882	0.0	1.93906601229	0.648019289836	1.53684774783	2.57300310921	1.55307340458	1.288	2.22336794076	1.93510335641	2.72944041884	2.22665533929	1.55126915782	2.5764165036	5.3790371815	0.646012383782	1.81473110956	2.09764749183	1.82075835849	3.37237023472	1.91156088054	2.5764165036	3.42657511227	0.646012383782	2.22665533929	3.37237023472	3.06995667722	1.93906601229	2.09764749183	1.93510335641	4.00892267324	1.71143214882	3.06995667722	1.288	5.42904973269	1.288	1.28303156625	5.42904973269	0.648019289836	1.53684774783	1.61451695562
M3Jkey217.141017	3.13561301822	2.12683473735	1.29104686205	3.44000232558	3.22209698799	2.34364374426	1.93906601229	1.92041662147	3.87400206505	2.70943425829	1.75867677531	1.57176079605	1.54395077642	0.634315378972	1.75867677531	1.27003188936	1.80283166158	3.7113329142	1.54395077642	1.54436912686	1.80283166158	1.60533361019	1.54436912686	2.70943425829	3.33073205167	3.28146308832	2.18954470153	2.6072055922	2.34364374426	1.27003188936	4.30309481652	0.634315378972	3.28146308832	3.13561301822	1.93906601229	0.0	1.29104686205	2.18954470153	0.634315378972	2.70943425829	0.6511965909	1.54395077642	3.87400206505	1.54436912686	3.86316774163	2.6072055922	4.30309481652	3.44000232558	2.58507736828	1.80283166158	3.7113329142	3.28146308832	3.33073205167	1.75867677531	4.30309481652	1.92041662147	2.58507736828	3.86316774163	3.33073205167	4.8373460699	0.0	3.7113329142	3.87400206505	2.34364374426	3.13561301822	4.8373460699	0.6511965909	3.60348386981	0.6511965909	3.22209698799	3.60348386981	1.29104686205	2.18954470153	2.12683473735
M9Gkey217.141099	2.09720695212	1.55226801809	0.0	4.73102377927	1.93105075024	3.42029530889	0.648019289836	2.86571491953	2.58304355364	1.79546651319	1.62137040802	1.92354724403	1.80344170962	1.92502103885	1.62137040802	2.5610780933	1.56310588253	2.58749183574	1.80344170962	2.2184828149	1.56310588253	2.33775319484	2.2184828149	1.79546651319	3.23190501098	2.2294147214	1.52942472845	1.74247094667	3.42029530889	2.5610780933	3.12570264101	1.92502103885	2.2294147214	2.09720695212	0.648019289836	1.29104686205	0.0	1.52942472845	1.92502103885	1.79546651319	0.640019530952	1.80344170962	2.58304355364	2.2184828149	2.73002216108	1.74247094667	3.12570264101	4.73102377927	1.29403129792	1.56310588253	2.58749183574	2.2294147214	3.23190501098	1.62137040802	3.12570264101	2.86571491953	1.29403129792	2.73002216108	3.23190501098	3.64136306896	1.29104686205	2.58749183574	2.58304355364	3.42029530889	2.09720695212	3.64136306896	0.640019530952	4.80919390335	0.640019530952	1.93105075024	4.80919390335	0.0	1.52942472845	1.55226801809
M9Vkey217.141018	3.2191006508	3.044103152	1.52942472845	5.26172614263	2.20949519121	4.53263720145	1.53684774783	4.08894436255	2.70621248242	0.644310484161	3.14757589265	3.37751535896	1.28724278984	2.70112458061	3.14757589265	3.23530786789	0.638905313799	3.50744721985	1.28724278984	1.93316165904	0.638905313799	3.67140981096	1.93316165904	0.644310484161	1.84674037157	1.29571370295	0.0	3.08260036333	4.53263720145	3.23530786789	3.86436553654	2.70112458061	1.29571370295	3.2191006508	1.53684774783	2.18954470153	1.52942472845	0.0	2.70112458061	0.644310484161	1.78066420192	1.28724278984	2.70621248242	1.93316165904	1.94329745536	3.08260036333	3.86436553654	5.26172614263	1.79376726473	0.638905313799	3.50744721985	1.29571370295	1.84674037157	3.14757589265	3.86436553654	4.08894436255	1.79376726473	1.94329745536	1.84674037157	2.97748971451	2.18954470153	3.50744721985	2.70621248242	4.53263720145	3.2191006508	2.97748971451	1.78066420192	4.87908618493	1.78066420192	2.20949519121	4.87908618493	1.52942472845	0.0	3.044103152
M9Kkey217.141033	3.69374349407	2.58910216098	1.92502103885	2.80610263533	3.8560032417	1.89420009503	2.57300310921	1.6148671772	4.50806388597	3.26502588045	2.11246680447	1.73436904954	1.80411640423	0.0	2.11246680447	0.636660820217	2.22363351297	4.2886757863	1.80411640423	1.56108936323	2.22363351297	1.51723564419	1.56108936323	3.26502588045	3.57711671602	3.86183220764	2.70112458061	3.12831088609	1.89420009503	0.636660820217	4.89437851009	0.0	3.86183220764	3.69374349407	2.57300310921	0.634315378972	1.92502103885	2.70112458061	0.0	3.26502588045	1.28500622567	1.80411640423	4.50806388597	1.56108936323	4.45994585169	3.12831088609	4.89437851009	2.80610263533	3.219	2.22363351297	4.2886757863	3.86183220764	3.57711671602	2.11246680447	4.89437851009	1.6148671772	3.219	4.45994585169	3.57711671602	5.44783268833	0.634315378972	4.2886757863	4.50806388597	1.89420009503	3.69374349407	5.44783268833	1.28500622567	3.04986098044	1.28500622567	3.8560032417	3.04986098044	1.92502103885	2.70112458061	2.58910216098
M9Ckey217.141013	3.07335012649	3.1633532841	1.79546651319	5.88755042441	1.81103865227	5.04323071057	1.55307340458	4.55756009286	2.20921750853	0.0	3.38684307283	3.71701089587	1.93100647332	3.26502588045	3.38684307283	3.82747240356	1.28207644078	3.25042181878	1.93100647332	2.5770048506	1.28207644078	4.08819593464	2.5770048506	0.0	2.15389554064	0.651406171294	0.644310484161	3.06938446598	5.04323071057	3.82747240356	3.51623221645	3.26502588045	0.651406171294	3.07335012649	1.55307340458	2.70943425829	1.79546651319	0.644310484161	3.26502588045	0.0	2.20903712056	1.93100647332	2.20921750853	2.5770048506	1.29907544046	3.06938446598	3.51623221645	5.88755042441	1.56072066687	1.28207644078	3.25042181878	0.651406171294	2.15389554064	3.38684307283	3.51623221645	4.55756009286	1.56072066687	1.29907544046	2.15389554064	2.33324773653	2.70943425829	3.25042181878	2.20921750853	5.04323071057	3.07335012649	2.33324773653	2.20903712056	5.52300733297	2.20903712056	1.81103865227	5.52300733297	1.79546651319	0.644310484161	3.1633532841
M2Hkey217.141026	2.57751663428	1.7345088642	0.640019530952	4.09104888751	2.57101575258	2.85892374855	1.288	2.34954825445	3.22306205339	2.20903712056	1.55237141174	1.62521660095	1.56106277901	1.28500622567	1.55237141174	1.9211626688	1.56800031888	3.12340023052	1.56106277901	1.81088403825	1.56800031888	1.89340038027	1.81088403825	2.20903712056	3.2275664207	2.73128998827	1.78066420192	2.10992416925	2.85892374855	1.9211626688	3.69560847493	1.28500622567	2.73128998827	2.57751663428	1.288	0.6511965909	0.640019530952	1.78066420192	1.28500622567	2.20903712056	0.0	1.56106277901	3.22306205339	1.81088403825	3.28207647687	2.10992416925	3.69560847493	4.09104888751	1.9340041365	1.56800031888	3.12340023052	2.73128998827	3.2275664207	1.55237141174	3.69560847493	2.34954825445	1.9340041365	3.28207647687	3.2275664207	4.2311050566	0.6511965909	3.12340023052	3.22306205339	2.85892374855	2.57751663428	4.2311050566	0.0	4.20893585126	0.0	2.57101575258	4.20893585126	0.640019530952	1.78066420192	1.7345088642
M3Nkey217.141001	3.88250241468	3.26632300913	1.80344170962	4.05224382287	3.28119261855	3.69495250308	2.22336794076	3.3917936258	3.85807464936	1.93100647332	3.10885831134	3.07847884514	0.0	1.80411640423	3.10885831134	2.18802765065	0.649062400698	4.31900914563	0.0	0.646	0.649062400698	3.14554669334	0.646	1.93100647332	1.79401895196	2.5820627413	1.28724278984	3.54220115183	3.69495250308	2.18802765065	4.79032660682	1.80411640423	2.5820627413	3.88250241468	2.22336794076	1.54395077642	1.80344170962	1.28724278984	1.80411640423	1.93100647332	1.56106277901	0.0	3.85807464936	0.646	3.23001253868	3.54220115183	4.79032660682	4.05224382287	2.73167878785	0.649062400698	4.31900914563	2.5820627413	1.79401895196	3.10885831134	4.79032660682	3.3917936258	2.73167878785	3.23001253868	1.79401895196	4.26409861518	1.54395077642	4.31900914563	3.85807464936	3.69495250308	3.88250241468	4.26409861518	1.56106277901	3.59200222717	1.56106277901	3.28119261855	3.59200222717	1.80344170962	1.28724278984	3.26632300913
M3Akey217.141006	1.90943054338	2.88121675686	2.58304355364	7.314	0.652644619989	5.85102948207	1.93510335641	5.23317609106	0.0	2.20921750853	3.43830481488	4.0351143726	3.85807464936	4.50806388597	3.43830481488	5.14400243001	3.27454332694	1.62864974749	3.85807464936	4.45995964107	3.27454332694	4.62198615316	4.45995964107	2.20921750853	4.34935811356	1.80650934124	2.70621248242	2.37325114558	5.85102948207	5.14400243001	1.54590976451	4.50806388597	1.80650934124	1.90943054338	1.93510335641	3.87400206505	2.58304355364	2.70621248242	4.50806388597	2.20921750853	3.22306205339	3.85807464936	0.0	4.45995964107	1.54884117972	2.37325114558	1.54590976451	7.314	1.28922340965	3.27454332694	1.62864974749	1.80650934124	4.34935811356	3.43830481488	1.54590976451	5.23317609106	1.28922340965	1.54884117972	4.34935811356	1.69209012762	3.87400206505	1.62864974749	0.0	5.85102948207	1.90943054338	1.69209012762	3.22306205339	7.30183785084	3.22306205339	0.652644619989	7.30183785084	2.58304355364	2.70621248242	2.88121675686
M3Mkey217.141107	4.31408402793	3.5418709745	2.2184828149	3.46085134035	3.86397994301	3.37132525871	2.72944041884	3.17151635657	4.45995964107	2.5770048506	3.27343794809	3.1112499096	0.646	1.56108936323	3.27343794809	1.77423701912	1.29503127375	4.7973263387	0.646	0.0	1.29503127375	3.04431338728	0.0	2.5770048506	2.10085791999	3.22805018548	1.93316165904	3.90480076316	3.37132525871	1.77423701912	5.30493741716	1.56108936323	3.22805018548	4.31408402793	2.72944041884	1.54436912686	2.2184828149	1.93316165904	1.56108936323	2.5770048506	1.81088403825	0.646	4.45995964107	0.0	3.8760104489	3.90480076316	5.30493741716	3.46085134035	3.28681928314	1.29503127375	4.7973263387	3.22805018548	2.10085791999	3.27343794809	5.30493741716	3.17151635657	3.28681928314	3.8760104489	2.10085791999	4.9100856408	1.54436912686	4.7973263387	4.45995964107	3.37132525871	4.31408402793	4.9100856408	1.81088403825	2.94600271555	1.81088403825	3.86397994301	2.94600271555	2.2184828149	1.93316165904	3.5418709745
M3Zkey217.141083	3.1560459439	3.72339589622	2.73002216108	7.15424971608	1.57887174907	6.13687583384	2.22665533929	5.59533957861	1.54884117972	1.29907544046	4.12163086654	4.58668780276	3.23001253868	4.45994585169	4.12163086654	5.05289857409	2.581	3.07016432785	3.23001253868	3.8760104489	2.581	5.05982657806	3.8760104489	1.29907544046	3.11963860086	0.648062496986	1.94329745536	3.40890158262	6.13687583384	5.05289857409	3.08965046567	4.45994585169	0.648062496986	3.1560459439	2.22665533929	3.86316774163	2.73002216108	1.94329745536	4.45994585169	1.29907544046	3.28207647687	3.23001253868	1.54884117972	3.8760104489	0.0	3.40890158262	3.08965046567	7.15424971608	1.81758356067	2.581	3.07016432785	0.648062496986	3.11963860086	4.12163086654	3.08965046567	5.59533957861	1.81758356067	0.0	3.11963860086	1.03419340551	3.86316774163	3.07016432785	1.54884117972	6.13687583384	3.1560459439	1.03419340551	3.28207647687	6.82200183231	3.28207647687	1.57887174907	6.82200183231	2.73002216108	1.94329745536	3.72339589622
