pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
Face42.143360	-0.0393542301687	0.0177597176032	-0.0536402351129	-0.00868340108891	-0.0192845972869	-0.0318106737943	0.0162998958476	0.00136588655228	-0.00692132600059	-0.0107966911566	0.00320953878046	0.0106906219029	0.00382233284979	0.0171920210017	-0.00521243632957	-0.00188173801379	0.00569885083513	-0.00386357014169	-0.00480707878476	0.00076295708323	-0.00160765756771	0.005015034373	0.000321864144971	0.00134341698856	-0.00172437248189	-0.00212933329843	0.00231027165186	0.00457577074069	-6.72453451878e-05	0.000709404970338	-0.00186206284572	0.00122884954562	0.00089961640246	-0.000489881633477	0.000241200630755	-0.000194853799984	0.000130670597044	0.000268066173441	-0.000658294472596	-0.00058772897021	-0.000809763868444	-0.000499158691156	0.000291527846254	-0.000177386316383	-0.000484291906202	-0.000371976784136	0.00010801529213	-5.33485558563e-07	-1.56321272486e-09
Face35.143358	0.0240028879211	-0.00581642521869	0.000563393301361	-0.0131750057915	0.0120292647642	-0.000935497300531	-0.0140220186121	0.00232183525178	-0.00725943888083	-0.00349852369269	0.00890243313946	-0.00626830051224	0.00825533992679	-0.000626460096764	0.000220980784147	0.00040105161805	-0.000774989237344	0.00279881728024	0.005083695736	0.000930346622521	0.00478975871448	-0.00140887733017	0.00103630691331	-0.00488943219801	0.00464932828269	-1.86125897897e-05	0.00247005326081	0.00459528703347	0.00201691828077	-0.00267542570436	-0.00187437793832	0.00027661350054	0.00430411287213	-0.000748528090683	-0.00179562446656	0.00308380634902	-0.00346171883911	-0.00280425489427	-0.00348089867989	-0.000151019160915	0.000302550632527	0.0011732906249	0.000841375106988	-0.000582605625614	-0.000151269543827	-0.000405865660333	0.00023274796935	-4.58872502849e-06	-1.56321272492e-09
Face12.143333	0.00807062796689	0.0143054837575	0.00255789434951	-0.0167790475954	0.00859318438383	-0.00711822770189	-0.017017486884	0.00464519315841	-0.0111067829338	0.00225974527382	0.0130026686081	-0.00275592794359	0.00710568235031	-0.000159477393381	-0.00234345835388	-0.000513879526552	-0.00399299906563	-0.00952832532179	-0.0095574028751	0.00497550172415	0.00300291677798	-0.0033928119425	-0.0057166609722	0.00144665174304	0.00106412922372	-0.00425851840462	-0.00476050973758	-0.000155810597926	-0.00405440765108	0.00152166209113	0.00181028428947	-0.00370995876358	-0.000437074354514	-0.000883682311077	-0.00276611149921	-0.000599236230268	0.000915806903845	0.000485981318997	5.07488049772e-06	-0.000640637909924	0.0013589185101	-0.000229472925356	-0.00112362186458	0.000376758575198	0.000602340174726	0.000624771055485	-3.71610928474e-05	-1.43080355718e-05	-1.56321272506e-09
Face3.143313	0.0361301869278	-0.00306627577827	0.000885959323357	-6.40812141329e-05	0.00560543505129	-0.00704912610889	0.00928063431246	0.00630251024494	-0.00286378403586	-0.00570399644727	-0.000287478804436	0.00611679487624	-0.00208677553706	-0.00890423984449	0.00169795974012	-0.00126315752899	0.00153535972549	-0.00042179225306	0.00528657444265	-0.000465516036518	-0.00324501241026	-0.00236793200627	0.000155467105712	-0.00268874943542	-0.00288157817455	0.000349019940456	0.000307308679194	-0.00180670620143	-0.00152786596957	0.00482404466736	-0.000600336602876	0.000855408474225	0.00190999418653	-0.00251884482376	-0.000815270939345	0.000947728706991	0.000651770946642	0.000823623172974	-0.00257660778017	0.00158774401674	-0.00286354881417	-0.00119667990691	0.000338126115576	-0.000463639863389	0.00197146114369	0.00154549790245	3.47304479017e-06	-6.05332901379e-05	-1.56321272571e-09
Face49.143338	0.0236722760379	0.0106182890532	0.0180688319677	0.0149234074417	-0.00241080173597	-0.000977863943929	-0.014084577871	0.0128336753673	-0.00179131687394	0.00411166952611	-0.00153138135539	0.00163907019497	0.0033663339647	0.00502726488069	0.00571100917017	0.00877639009855	0.00267765301583	-0.00409699867593	-0.00140503017219	-0.00187913226993	0.00368116101135	0.00145206268048	0.00297594968293	-0.00154261811371	-0.0100676113316	0.003352411736	0.0015645909649	0.00365413566045	0.00407855930965	0.000511251842774	0.000610540206785	-0.00532698240412	-0.00055494584181	0.00254423992123	0.00011636957198	0.000993022443256	-0.000139891643546	0.000751788073515	0.000764182975505	0.00153643794136	0.000506855104753	0.000330791768505	0.00153146620806	-0.000353674421304	0.000346639925881	0.00104376482117	3.47304759769e-05	4.36407206172e-05	-1.56321272423e-09
Face14.143311	-0.00429281942266	0.00658924904546	-0.00445779293934	-0.030626349544	0.00553181051484	-0.00879441727195	-0.0121717946224	0.0109169699447	0.00516848059697	0.000495586119098	0.00581534659069	-0.0098252292158	-0.00655635448102	-0.00242363174304	-0.00404765485857	-0.0133056797826	-0.00541130052905	-0.00470220901561	0.00715899352443	0.00131357093064	0.00453147295526	-0.00343967823268	0.00743381700716	0.00162064338829	-0.00485564392886	-0.00198408911997	0.00440418069853	0.00104700601122	-0.00025908280674	0.000457486451172	-0.00295309186843	0.0025693278256	-0.00360975119978	0.000862976241125	0.00111145007818	0.000667888697906	0.000873891157804	0.00144215087526	0.000927144455681	-5.44054876814e-05	-8.02148637037e-05	-0.000123977998107	-0.00031686816127	0.000569226384617	-0.000248142976732	1.83442214728e-06	0.000149915260958	9.01132507188e-06	-1.56321272473e-09
Face27.143353	0.046187017436	-0.0140445608639	-0.0119765222083	-0.010850459885	0.0114417654052	0.00793151890608	-0.00622462112134	-0.0191236555155	-0.00366255300575	-0.0077900618858	0.00198724081565	0.000776835342502	0.00189192867685	0.00285653404483	0.0150019660606	-0.00557674615818	-0.00252910184228	-0.00222933202334	0.0007769124022	0.00588953759708	0.0038216132023	0.00499638798953	0.00263985058576	0.00367518387402	0.00100822291425	0.00802242372157	-0.00109541749114	-0.00135181239965	0.000252298763981	-0.000635705581278	0.00258966970688	0.00041483602457	0.00128195654695	-0.00142140640856	0.00120047385311	-0.00134105972858	-0.000426554620787	0.00300453757859	-0.000963684858018	-0.00208826806352	-0.000512237772894	-0.000947110681374	-2.90629933584e-06	-0.000910814385315	-0.000262740080759	0.00021460652225	-0.000818695037136	1.79760891472e-05	-1.56321272459e-09
Face45.143312	-0.101305032521	0.0625596541152	-0.0265374425773	-0.00985696378624	-0.00315459407199	0.0112137465262	0.0194482093303	-0.0148903951175	-0.00811509254078	0.0340488016391	0.00993007150188	0.000827220097303	-0.00335931270511	-0.00534306946785	0.00506722588082	0.00128632156461	0.00770303208002	-0.000190212038805	-0.00122982155213	0.00360723081025	-0.00331860485971	-0.0051089852822	0.0027217227166	-0.000810994747624	-0.000464577201552	0.000284016147677	0.000614121820987	0.0030074764474	0.00103274051782	-0.000925749645976	5.43196804433e-05	0.000717434158755	-0.000603713708698	-0.000615196349332	-0.000228607708279	-0.000645311940799	-0.000124141528775	0.000588956641839	-0.000428311082114	5.68182582516e-05	-0.000121789548888	0.000278972272363	-9.94175162937e-06	-0.000229368429559	-0.000201831327742	-7.90624643714e-06	4.640939984e-06	-1.46202374375e-06	-1.56321272487e-09
Face23.143337	0.0386949018608	-0.00537661676651	0.0101408694871	0.0131218168182	-7.16752788977e-05	-0.00409908657565	0.00498641058423	0.00379591416677	-0.0034090260603	0.00708587760624	-0.0028087432701	-0.0049687555805	0.00252651983937	0.0024641255004	-0.00338020978935	-0.00231570500669	0.00549240808363	-0.00271528951093	0.00415164213032	0.00578931930158	0.00459910358397	0.00256985189039	-0.000606131939656	-0.0012124848976	-0.00222763545291	-1.28675570267e-05	-0.00679413844999	-0.003337937689	-0.003952166059	-0.00128046903376	0.00136830542649	0.000640391647412	0.000563360059019	0.00107655032	0.00252371157808	0.00184484293684	-0.00389724157601	0.000497446251274	0.00141567114775	0.00285519974261	0.000235134049862	-0.00178710400395	0.000837555135978	-0.000272747951143	-0.000805368753984	-0.000946578714897	0.000498246165661	-6.8079140831e-05	-1.56321272583e-09
Face34.143321	0.0245925679901	-0.00884496407491	-0.00152704445609	-0.0172356983444	0.0139041048731	0.00358211675902	-0.0062608706605	-0.00360337649566	-0.00368038702283	0.000466515749949	0.0074042964268	-0.00774909761776	0.00455010784164	-0.00330043405769	0.000918427018003	0.00604148525326	-0.000712316845053	0.00172219776068	-0.00439630370098	-0.0049814841104	0.00265972111397	0.00222863043803	-0.0040043011094	0.00219496983289	0.00208543508589	-0.00454336587471	-0.00020256387523	-0.000953767026491	0.0050354174416	0.00293490157835	0.00229941418759	0.00550749273781	0.000113911760643	0.00229883785748	0.000798333378426	-0.0014639645859	0.00331146035346	0.000500818023864	0.00042610245425	0.00167052613818	-0.00188615642674	-0.00066042627838	0.00249644406886	-0.000436720491067	-0.000713439106308	-0.000218830093521	0.000339037226063	8.13422438488e-06	-1.56321272474e-09
Face7.143339	0.0260834531874	-0.00550819327347	0.0156493759088	0.00561641798407	-0.00217159143717	-0.00665901452228	-0.00220085387305	0.0144187151262	0.0124158649231	0.00863655126425	0.00459438717654	0.000562739539902	-0.00616412300671	0.00540883806416	-0.00171294169303	0.0121164597989	-0.000944672172652	0.00723904747655	0.00211841228389	0.00501124255473	0.000302697405024	0.00428791002087	0.00376320076673	0.00247895303245	0.00623358866633	-0.000829909569307	0.00334048049858	-0.00216272608478	-0.00449744488575	0.00348367867059	-0.000996228083338	0.000799139981579	-0.00153617133074	-0.00171526365293	-0.00359528374562	-0.000495197520814	-0.00179947940471	0.00203768815416	-0.000687289617775	0.000160265419475	0.0012618846385	-0.00102216748118	0.000697457594393	-3.94790151919e-05	-0.000450217288617	0.000491934435446	1.70556078293e-05	3.95246144038e-05	-1.56321272429e-09
