	Stillton4R2	Stillton4R3	Stillton4R1	HCanyon3R3	HCanyon3R2	HCanyon3R1	Halls9R2	HCanyon2R2	HCanyon2R3	HCanyon2R1	Halls9R1	Stillton10R3	HCanyon0R1	HCanyon0R2	HCanyon0R3	HCanyon7R3	HCanyon7R2	HCanyon7R1	HCanyon1R1	HCanyon1R3	HCanyon1R2	HCanyon10R2	HCanyon10R3	HCanyon10R1	HCanyon11R3	HCanyon11R2	HCanyon11R1	HCanyon6R2	HCanyon6R3	HCanyon6R1	HCanyon5R1	HCanyon5R3	HCanyon5R2	HCanyon4R1	HCanyon4R2	HCanyon4R3	HCanyon12R1	HCanyon12R2	HCanyon12R3	HCanyon8R1	HCanyon8R2	HCanyon8R3	Halls8R2	Stillton10R1	Stillton10R2	Halls8R1	Halls6R1	Halls6R2	Halls4R2	Stillton5R2	Halls4R1	Halls3R1	Halls3R2	Stillton1R2	Stillton1R1	Stillton2R1	Stillton2R2	Stillton2R3	Stillton3R1	Stillton3R3	Stillton3R2	Halls5R1	Halls2R1	Halls2R2	Stillton9R2	Halls1R2	Halls1R1	Halls0R2	Halls0R1	Stillton9R3	Stillton7R3	Stillton9R1	Stillton7R1	Halls10R1	Halls10R2	Stillton7R2	Halls7R1	Halls7R2	Stillton0R2	Stillton0R3	Stillton0R1	Stillton6R1	Stillton6R2	Stillton6R3	HCanyon9R1	HCanyon9R3	HCanyon9R2	CrustControlR1	CrustControlR2	CrustControlR3	Stillton8R3	Stillton11R1	Stillton8R1	Stillton11R3
Halls9R1	0.353531946943	0.3909223812	0.382678610727	0.275998237601	0.254332495963	0.310332434256	0.0882898512111	0.280839474048	0.269358949827	0.227137590542	0.0	0.341835211649	0.483246934833	0.505733851788	0.489133708189	0.207877736448	0.253686978662	0.190771978085	0.466443257209	0.434109753172	0.484272799308	0.280381256055	0.225310467705	0.372164411188	0.165758916378	0.235681612457	0.237159419262	0.183174963668	0.176986646482	0.186620599193	0.32361177278	0.284217290081	0.220373791234	0.30735215917	0.270180217416	0.268037629181	0.349822792388	0.21115855767	0.223877903114	0.221897337947	0.191445907728	0.238479978085	0.145886551326	0.318743185698	0.202549723183	0.124181889273	0.302399971742	0.287757769319	0.352069782007	0.289121631488	0.326861668973	0.305494419262	0.301983586505	0.440256848328	0.441216255479	0.430917038062	0.501500241638	0.490234576701	0.456395989043	0.364493451557	0.477635777393	0.410482836217	0.430722198385	0.461907633795	0.282717585352	0.408949802768	0.380346580161	0.461173640715	0.453535297001	0.265471490773	0.305795502307	0.271085331027	0.280887185121	0.10881872722	0.148367191465	0.298376160323	0.294794879469	0.275076250865	0.451319726067	0.467001589965	0.447692087082	0.250550683968	0.258472731834	0.23975610323	0.163219234717	0.188214263552	0.167928581892	0.306021253749	0.291038937716	0.317147542099	0.226318688005	0.262445494233	0.233703370242	0.276441306805
Stillton10R3	0.137403969435	0.117256805075	0.140874441753	0.211759144752	0.226354514994	0.249921839677	0.295318470012	0.204820393887	0.213049963091	0.235274433103	0.341835211649	0.0	0.411413792388	0.437167564014	0.419819294694	0.223809231834	0.240145584775	0.230844036332	0.349478685698	0.351268232411	0.350811090542	0.254533365052	0.286550245675	0.233265247982	0.258643802768	0.225590127451	0.208258402537	0.223333477509	0.221660899654	0.21040638985	0.234643884083	0.206623898501	0.215807902537	0.177252613033	0.236440170704	0.275102901961	0.190169816032	0.225982663206	0.192768143599	0.217075562284	0.254648061707	0.256483953287	0.249521704152	0.0755936245675	0.231690081315	0.277656285467	0.137163998847	0.128918098616	0.168995697232	0.227204615917	0.205139237024	0.220709010381	0.224490569781	0.387496144175	0.409398073818	0.318151428489	0.325092677047	0.320309621107	0.284436062284	0.259513253749	0.277571112457	0.190002574971	0.31369554729	0.311729645905	0.177057087659	0.390338038639	0.349977471165	0.426306199539	0.422132946943	0.193153371396	0.223708792388	0.175485108997	0.206540219146	0.332591209919	0.291581140138	0.174174242791	0.189428974625	0.177318049596	0.415802245675	0.411378489043	0.398846512111	0.187643776817	0.218015464821	0.196742041522	0.255546787774	0.251371730104	0.247945698962	0.27802777451	0.271987987889	0.286685955594	0.221056934256	0.145671790081	0.21646155075	0.144773162053
HCanyon0R1	0.398009060554	0.3989476609	0.406650525952	0.384815623414	0.397345205882	0.403533387543	0.461774310842	0.409451151672	0.387355690888	0.401294309689	0.483246934833	0.411413792388	0.0	0.127655419839	0.101771491926	0.433322773933	0.407972298731	0.426080393887	0.199690692618	0.150340273933	0.217357051326	0.393459285467	0.445169268743	0.431222033449	0.427187068051	0.41275600173	0.39570388466	0.421661491349	0.432363289504	0.40754395271	0.392652858708	0.367148944637	0.383112461938	0.385063096309	0.365749698962	0.375920770473	0.40756022203	0.420476968858	0.411536897924	0.424418351211	0.441142087082	0.433892758362	0.437196491926	0.42524505248	0.463756802191	0.437183636102	0.401056560554	0.389509250865	0.401839965975	0.406927589389	0.367429370819	0.426728411765	0.420015554787	0.265926126874	0.283201784314	0.431072729527	0.476287545559	0.46324416782	0.466778777393	0.440687517878	0.461066014418	0.410915129758	0.3947631609	0.419037655133	0.446671535179	0.20278005248	0.274309954441	0.214535544406	0.195059059977	0.44055110842	0.460386411765	0.444262367359	0.449977317186	0.498821852364	0.476755542676	0.430368741061	0.40652316263	0.397091071511	0.258353678201	0.266236137255	0.254639093426	0.393311836794	0.405884355248	0.395743828143	0.440744704729	0.435692760092	0.433076374856	0.437565992503	0.436553805652	0.439282816032	0.451944405998	0.414113989619	0.447953715686	0.420113844867
HCanyon0R2	0.413943414648	0.405941681661	0.414143341407	0.407206938293	0.419940404268	0.407430471742	0.483287398501	0.413606187428	0.41135704729	0.424125187428	0.505733851788	0.437167564014	0.127655419839	0.0	0.0701001689735	0.457333018454	0.420307472895	0.448408122837	0.235431757209	0.209768824106	0.252737989043	0.394836465398	0.446066178777	0.436384554787	0.449784865052	0.437041854095	0.422078259516	0.446221889273	0.456863620531	0.430593765859	0.398462461938	0.381196242215	0.406114422722	0.387067619954	0.385676388697	0.394612590542	0.413949434256	0.444827046136	0.434700579585	0.448567563437	0.462550205882	0.444724436563	0.459387864475	0.448583997116	0.485080534602	0.458876871396	0.424497737024	0.415100502307	0.405481305075	0.411499618224	0.387197295848	0.429233876586	0.426258979239	0.283796243368	0.342899619377	0.431375759516	0.479779777393	0.466113809112	0.469509168397	0.442018459054	0.465431046713	0.418712024798	0.395046036332	0.417942146482	0.468782296424	0.270735339677	0.291930952134	0.206106543253	0.196915756632	0.464052499423	0.46421905075	0.467205538062	0.449904251442	0.520027585928	0.500387803345	0.434440805652	0.408376612457	0.421462461361	0.278273239908	0.272855138408	0.277464344867	0.409095501153	0.411507184544	0.414908291811	0.463302174164	0.457555062284	0.453414737024	0.460460752595	0.459721738754	0.463182805652	0.474804735871	0.433865042676	0.470745211649	0.431739316609
HCanyon0R3	0.411691576701	0.412556315456	0.420800930219	0.392604222607	0.404583643599	0.414514637255	0.46652282699	0.421014412918	0.395383243945	0.408317810842	0.489133708189	0.419819294694	0.101771491926	0.0701001689735	0.0	0.443814291234	0.419470690311	0.435070535179	0.244501854671	0.188483865052	0.261860133795	0.405661319493	0.45749138812	0.447156282007	0.436292051326	0.423191213379	0.407577975202	0.431872180507	0.439935128604	0.413782120531	0.406208196078	0.379580645329	0.389531550173	0.394212298731	0.372809089389	0.381063141292	0.42352449827	0.432228933679	0.419279802768	0.435995854671	0.448968454441	0.4431278812	0.443442468281	0.432946408304	0.469192268743	0.444327253749	0.408264520761	0.39915261361	0.414226161476	0.41520016782	0.373335560554	0.440942067474	0.432319408881	0.267239478085	0.31937244579	0.440822154556	0.489184393887	0.475583878893	0.478094704152	0.450685363898	0.473495800461	0.427183346021	0.40476472203	0.428995051326	0.45275010669	0.241740479815	0.28440027105	0.195441876009	0.18414883564	0.447672455017	0.474686514994	0.450773778547	0.45965534083	0.5043580594	0.487557089965	0.444674076125	0.416627456171	0.409167810265	0.261325717993	0.26639006286	0.256420595732	0.405105311419	0.417491148212	0.406117762976	0.447205114764	0.441821087082	0.437774926759	0.448899161476	0.447081869666	0.451159207612	0.461296927912	0.423424152826	0.457407119954	0.430190735871
HCanyon7R3	0.241877423875	0.265412194925	0.261049900807	0.198628764129	0.196483457324	0.232457829296	0.160555209343	0.206456760669	0.208309160323	0.182134235871	0.207877736448	0.223809231834	0.433322773933	0.457333018454	0.443814291234	0.0	0.124741850058	0.0849199855825	0.380128140138	0.363531288927	0.395702857555	0.171388494233	0.167071168397	0.239256911188	0.107812623991	0.125739540369	0.109259001153	0.0907396608997	0.113049295271	0.114607269896	0.245950801038	0.210163582468	0.157013776817	0.204711987889	0.187638535179	0.207154465975	0.240539563437	0.118269825836	0.149077819493	0.0715176164937	0.0999763316032	0.142139766436	0.128521681084	0.197573080161	0.138617807958	0.147363309689	0.17221133218	0.173371859862	0.223532726067	0.21422828143	0.221402509227	0.177205914648	0.187479719723	0.388180099193	0.395846114187	0.337752714533	0.405541100346	0.393501803345	0.357631694348	0.286009320646	0.375831497693	0.280354476932	0.352497081315	0.370528905421	0.170760987313	0.374845685698	0.313516045559	0.412486385236	0.411290491349	0.169971183391	0.180701866205	0.16879127624	0.187837712803	0.191659538639	0.164339305075	0.168854291234	0.215584116494	0.187760337947	0.403811333333	0.407082810842	0.40024383391	0.145313904844	0.163816971165	0.138673770473	0.1111073391	0.122955844291	0.129513110727	0.228823579585	0.213872426182	0.243420182814	0.148721758939	0.157435229527	0.145527982122	0.164314306228
HCanyon7R2	0.243467034025	0.261520656286	0.255147489043	0.199989260092	0.210310470012	0.21783183737	0.204289850634	0.191064880623	0.207664567474	0.203519640715	0.253686978662	0.240145584775	0.407972298731	0.420307472895	0.419470690311	0.124741850058	0.0	0.104421051326	0.358665664937	0.341975923299	0.371637077855	0.115454633795	0.139756986159	0.198948164937	0.140295988466	0.160839427336	0.11299104729	0.144150923875	0.169696319493	0.140755033449	0.214359132065	0.188931663206	0.162048480392	0.186538341984	0.210292701269	0.218105103806	0.22192339504	0.154567531719	0.158232133218	0.0988757595156	0.143905022491	0.13614693714	0.168566663783	0.235011351211	0.213462405421	0.183001538062	0.197279364475	0.185028107843	0.226109418108	0.215487771626	0.223920015571	0.173421369089	0.186166700115	0.37239522722	0.402669384083	0.308744361592	0.382531222607	0.367766803345	0.338216471742	0.275825201845	0.35510516436	0.259508412341	0.337498829873	0.346162841984	0.231371521338	0.38549944925	0.317271104383	0.418516373702	0.417601122261	0.2323037797	0.171414626298	0.212709859862	0.19166356286	0.247886695502	0.212417380046	0.171163068627	0.205451508651	0.190965790081	0.401726042676	0.385772188005	0.383153034602	0.141361874856	0.152651835063	0.14116489504	0.153841123414	0.149251529412	0.147677794694	0.229236165513	0.227576897924	0.255317698385	0.220319348328	0.171562580161	0.205966366205	0.172226799885
HCanyon7R1	0.246122778547	0.279130609573	0.266921320069	0.177172133795	0.16568939677	0.207483603806	0.140107622837	0.169719249135	0.176408021338	0.159546206459	0.190771978085	0.230844036332	0.426080393887	0.448408122837	0.435070535179	0.0849199855825	0.104421051326	0.0	0.382504934256	0.359852543253	0.395956318339	0.143687462514	0.139802275087	0.226580989043	0.102543002884	0.134858785467	0.115543359285	0.105810241638	0.13363916436	0.110674647636	0.21906205767	0.190450625721	0.135779908881	0.195085485582	0.199475322376	0.207183293541	0.232796677047	0.112097816032	0.118071423299	0.0797576205306	0.103151364475	0.132076644752	0.112531994233	0.21987094233	0.178140801615	0.138394680507	0.194297580738	0.18177572895	0.232337809689	0.196806061707	0.22632161361	0.165117359285	0.176399081315	0.378342023645	0.400256775663	0.327662874279	0.402189580738	0.389129346021	0.348466137832	0.270201525375	0.373530785467	0.277916143022	0.358578598616	0.370730208189	0.207234046713	0.382118697809	0.313218782007	0.414539170127	0.413929336217	0.212430433103	0.177765806805	0.182390519031	0.172189210496	0.200492077855	0.163592280277	0.166687643599	0.200675212803	0.178457961361	0.405580418108	0.392255722607	0.38923900173	0.135240700115	0.142535805652	0.123179091696	0.101710517301	0.0941878598616	0.0924992185698	0.18849683045	0.177389943483	0.208805595156	0.176603745675	0.161819383506	0.16215777278	0.173115303345
HCanyon1R1	0.321832001153	0.312071946367	0.316572658016	0.319035808535	0.340572696655	0.322678390427	0.422327846597	0.326486587082	0.331086120531	0.354538599769	0.466443257209	0.349478685698	0.199690692618	0.235431757209	0.244501854671	0.380128140138	0.358665664937	0.382504934256	0.0	0.103121131488	0.067902982699	0.330287928489	0.38624911707	0.344519806805	0.392639517301	0.362191334487	0.346818363899	0.372901295848	0.379911869089	0.366533592272	0.318351694348	0.306083297001	0.34469227797	0.299898964245	0.3128817203	0.335755880623	0.315334229527	0.370262457324	0.35207505075	0.373264317186	0.397910243368	0.384698814302	0.394006777393	0.366176930796	0.420480642445	0.406447723183	0.336466737601	0.327128235294	0.313232146482	0.327605738754	0.323549479815	0.337647885236	0.343161970588	0.283688205882	0.302251923299	0.343884110727	0.386677090542	0.374240262976	0.37659967301	0.349782512687	0.372305805075	0.316674351788	0.344551434833	0.357785588812	0.399916412341	0.228389568627	0.25675566782	0.272712984429	0.257638091696	0.384222470012	0.370117761822	0.400497122261	0.362494814879	0.478031975202	0.441040232987	0.336650138408	0.31700627624	0.335491756055	0.290923022491	0.285523183968	0.285341175894	0.32998194579	0.339926014418	0.342479162053	0.4125657203	0.390601489619	0.407170691465	0.393096321799	0.391510191465	0.406465244521	0.406204874856	0.364362837947	0.409733272203	0.355698250288
HCanyon1R3	0.334888621684	0.339429210496	0.344867476932	0.306907184544	0.320618875433	0.326662857555	0.392537519031	0.336883352941	0.314801096309	0.327860403691	0.434109753172	0.351268232411	0.150340273933	0.209768824106	0.188483865052	0.363531288927	0.341975923299	0.359852543253	0.103121131488	0.0	0.132905077278	0.336839801615	0.393383291234	0.368309278547	0.363509482699	0.343049926182	0.327679300461	0.35137349654	0.36061794406	0.341248437716	0.328131997693	0.301327440023	0.31681977278	0.311431046136	0.284750813725	0.29596994406	0.341906515571	0.355408633795	0.339715235294	0.354912331027	0.373667259516	0.370571461361	0.368035311419	0.36457238293	0.397357805075	0.378939434833	0.331910869089	0.319119422145	0.337232659746	0.331550521915	0.302432449827	0.356514119377	0.350243240484	0.237939410035	0.251239804498	0.362809832757	0.420114419262	0.407063961938	0.406272256632	0.374931115917	0.405452560554	0.349380190311	0.360515083045	0.378310471165	0.384405540369	0.18699049827	0.210300148789	0.218482728374	0.200083138985	0.374630594579	0.393083485006	0.384469334487	0.382376314302	0.449765355825	0.420294059977	0.363596158016	0.336147234717	0.325388108997	0.242020707612	0.248033084775	0.234228156286	0.322104885813	0.335140173587	0.325371294694	0.385879440023	0.367879413495	0.381893871396	0.372620643599	0.371552600923	0.384872224913	0.390727734141	0.352236144752	0.393236799308	0.356553705882
HCanyon1R2	0.325453059977	0.313912288927	0.312608802191	0.328841741638	0.352955286044	0.333817544983	0.439743011534	0.337995175317	0.344568126298	0.369969314879	0.484272799308	0.350811090542	0.217357051326	0.252737989043	0.261860133795	0.395702857555	0.371637077855	0.395956318339	0.067902982699	0.132905077278	0.0	0.340215373702	0.395001185121	0.338138227797	0.411523353518	0.378897319493	0.362634587659	0.389558054787	0.398797805652	0.382308050173	0.315339081892	0.323312549596	0.359718276817	0.30657905075	0.331336209343	0.354104746828	0.300166020761	0.384447017878	0.364409289504	0.386340681661	0.416556707036	0.399159537486	0.410252668973	0.369731136101	0.435731933103	0.424618704729	0.342465401961	0.331344153403	0.321393970012	0.334051905998	0.340009465975	0.346286007497	0.354647094002	0.300092188581	0.324730613033	0.334171289504	0.367806559977	0.356759972318	0.361043188581	0.343362689158	0.354666673587	0.299464376009	0.338120257209	0.34738366955	0.411299699539	0.253347306805	0.271336400231	0.28165533391	0.275904306228	0.400354132065	0.363739488466	0.413017124567	0.356429738754	0.496202593426	0.45673989504	0.338331614764	0.324069029412	0.344663877163	0.312108314302	0.293046539216	0.305595796424	0.344715359862	0.353005583045	0.355853137832	0.427607269319	0.403842436563	0.421896739908	0.401094395617	0.402220988466	0.419144363322	0.42300945271	0.375861241638	0.421597644752	0.367228370242
HCanyon10R2	0.247058147636	0.240789688005	0.226475644175	0.19766099308	0.202471933103	0.201713573818	0.237529289504	0.173651967705	0.198743617647	0.198566416378	0.280381256055	0.254533365052	0.393459285467	0.394836465398	0.405661319493	0.171388494233	0.115454633795	0.143687462514	0.330287928489	0.336839801615	0.340215373702	0.0	0.131063661476	0.159500744521	0.181179129758	0.166049903114	0.121691396194	0.175943667243	0.204589130911	0.164972957901	0.164730576701	0.1646065	0.157503612457	0.171628131488	0.210112470012	0.213894341984	0.184078405998	0.181109877163	0.171055495963	0.142683044983	0.182056359862	0.158519936563	0.199201004614	0.258970156863	0.25434589504	0.215700979239	0.207791661476	0.191082221453	0.206224630911	0.208954181661	0.222090690888	0.161576767589	0.184204308535	0.357032408881	0.384423341984	0.260721401384	0.33894594752	0.322168487889	0.300190383506	0.243320985582	0.316461614764	0.226828005767	0.29386538293	0.30615778489	0.258111693772	0.361785086505	0.294482528258	0.401050000577	0.400805862168	0.254690426182	0.157905829873	0.23761510496	0.175281603806	0.281707313149	0.242522209919	0.151830735871	0.177853841407	0.192398042099	0.383974594579	0.36584983218	0.365402576125	0.158488697809	0.157920291234	0.160019089389	0.1900771609	0.174580644175	0.17929982872	0.225043167243	0.229566395617	0.246976468281	0.246922194348	0.190925497693	0.22585083391	0.188021771626
HCanyon10R3	0.285638448097	0.287452269896	0.270149209919	0.243742624567	0.246643927912	0.243984264129	0.194605799885	0.208152731834	0.25048722376	0.249205100923	0.225310467705	0.286550245675	0.445169268743	0.446066178777	0.45749138812	0.167071168397	0.139756986159	0.139802275087	0.38624911707	0.393383291234	0.395001185121	0.131063661476	0.0	0.224947839677	0.148760544406	0.223577490773	0.178912438293	0.18372971857	0.216475839677	0.190339071511	0.222501999423	0.223061565167	0.210273648789	0.218444363899	0.263224547866	0.260547710496	0.230185600346	0.198767344867	0.192981414648	0.145058761822	0.145976643022	0.152035837947	0.179839762976	0.280575866782	0.235275911765	0.175211209343	0.246658046136	0.234636346597	0.232421270473	0.241423442907	0.266647917532	0.197004020761	0.209320021915	0.39755132872	0.425018621684	0.307781054787	0.384097459054	0.373898023645	0.341575089965	0.277897926182	0.358131601499	0.275934822953	0.336250744521	0.35570993887	0.267726693195	0.421399401961	0.358703400807	0.452654648212	0.449500794694	0.275117374856	0.1748737797	0.245207788351	0.187617897347	0.215474304498	0.179266909458	0.180310383506	0.226078673587	0.238752967705	0.426375709343	0.422104702422	0.407570322953	0.177716347751	0.167506110727	0.174852535179	0.137086545559	0.165423574394	0.128933913495	0.251011119377	0.262068441176	0.280035939446	0.24323484083	0.194600653979	0.22121665917	0.198323585352
HCanyon10R1	0.222238690311	0.211817320646	0.189299852364	0.232656909458	0.246901356978	0.227828089965	0.318984320069	0.173043344291	0.212695264129	0.247734864475	0.372164411188	0.233265247982	0.431222033449	0.436384554787	0.447156282007	0.239256911188	0.198948164937	0.226580989043	0.344519806805	0.368309278547	0.338138227797	0.159500744521	0.224947839677	0.0	0.274240171857	0.224928626874	0.194138519031	0.249898685121	0.269043687428	0.245988814302	0.147159773356	0.192099395617	0.238233932526	0.181961866782	0.254896604383	0.282493403691	0.12994755421	0.22843499654	0.208336341984	0.207180873702	0.273189543829	0.230975837947	0.273850220877	0.242510524221	0.324315352364	0.304551865629	0.220351257209	0.200940076701	0.201326451557	0.234034011534	0.273429610727	0.182095063437	0.199504432526	0.407221154556	0.431942672434	0.194266663783	0.235107376009	0.216860077855	0.19655571511	0.160321394464	0.208876204729	0.154327962514	0.267465448097	0.264841975779	0.282038594002	0.414500183968	0.358697655709	0.447937209919	0.446888351788	0.284792446367	0.128451282584	0.277847643022	0.166044574394	0.36353572895	0.311022187428	0.149184239331	0.175395246828	0.207953643599	0.438778893887	0.416665657439	0.419149371396	0.18880078143	0.196601936563	0.210584028835	0.294643034602	0.275818336794	0.286292460208	0.254493128604	0.260832497693	0.274574581892	0.30521683391	0.206965769319	0.289710413495	0.190601920992
HCanyon11R3	0.273836435409	0.303836016148	0.293612023068	0.19636788985	0.191686212803	0.235242235294	0.132159430796	0.205544953287	0.209317720877	0.176975967128	0.165758916378	0.258643802768	0.427187068051	0.449784865052	0.436292051326	0.107812623991	0.140295988466	0.102543002884	0.392639517301	0.363509482699	0.411523353518	0.181179129758	0.148760544406	0.274240171857	0.0	0.155657158593	0.131413063437	0.0938064244521	0.111972152249	0.112156261822	0.244651068627	0.207652495963	0.142873617647	0.221990852941	0.188597936563	0.194204793541	0.267346646482	0.116062767013	0.141832735294	0.123964655709	0.10824022895	0.158631592272	0.10117294406	0.235845094002	0.170221986736	0.115283543829	0.206413643599	0.201608377739	0.260604057093	0.22607428489	0.235264915225	0.211465741638	0.214486194925	0.373586041522	0.383183342561	0.350761802191	0.42693661707	0.418051396194	0.380464034602	0.300188197232	0.397640013264	0.313664028258	0.359765562284	0.383960312572	0.212478234141	0.3679952797	0.308765134371	0.406492599769	0.402149825836	0.203441394464	0.209921697809	0.199941543829	0.208615874279	0.180550863899	0.163765111303	0.2075342797	0.233161331027	0.206840822376	0.389379429066	0.398020648212	0.385026817762	0.150524094002	0.159453175317	0.140513889273	0.0887486712803	0.100275591696	0.0967607093426	0.237703032872	0.217499155133	0.249932491926	0.182297866205	0.182107367935	0.182431187428	0.192976257785
HCanyon11R2	0.232217492503	0.261844589965	0.255555019031	0.182872474048	0.18793883391	0.218732697232	0.182441574394	0.194268276817	0.167648273933	0.147157756632	0.235681612457	0.225590127451	0.41275600173	0.437041854095	0.423191213379	0.125739540369	0.160839427336	0.134858785467	0.362191334487	0.343049926182	0.378897319493	0.166049903114	0.223577490773	0.224928626874	0.155657158593	0.0	0.103436032872	0.131193269319	0.133236952134	0.119415655709	0.227080002307	0.195451476932	0.147976509804	0.182674493656	0.165453685698	0.194026841407	0.200417102653	0.131672006344	0.1269297797	0.14272215917	0.159397910035	0.176566975779	0.143767377163	0.205975568627	0.212932542099	0.169980114187	0.177883352364	0.160355461361	0.255203089965	0.203915888697	0.245814814302	0.19006378489	0.196663235871	0.379413543829	0.388564481546	0.326574250288	0.389948460784	0.37731921684	0.352179045559	0.273251300461	0.36635539331	0.264647581315	0.354161247982	0.3718745	0.207017754902	0.352328226067	0.293551497116	0.3903142797	0.388389444637	0.201403776817	0.198538539216	0.206757365629	0.199595871396	0.239943578431	0.215555908881	0.167361963091	0.179589421569	0.13699427278	0.390669571511	0.384372714533	0.390750879469	0.170337608997	0.192311927912	0.17480960496	0.178530134371	0.172751423875	0.190467976355	0.219313846597	0.197054163783	0.204078835063	0.203053791811	0.194286879469	0.200609247982	0.190464605536
HCanyon11R1	0.21970161534	0.240079532872	0.235752177624	0.179160132065	0.184438651096	0.217345342561	0.192906133218	0.189187621107	0.18138555594	0.170640722607	0.237159419262	0.208258402537	0.39570388466	0.422078259516	0.407577975202	0.109259001153	0.11299104729	0.115543359285	0.346818363899	0.327679300461	0.362634587659	0.121691396194	0.178912438293	0.194138519031	0.131413063437	0.103436032872	0.0	0.116026455594	0.130666247982	0.105681125721	0.207122261246	0.161783587082	0.13042805248	0.174704848328	0.166862534025	0.187406850058	0.201955233564	0.131197536332	0.129979540369	0.102564812572	0.140114111303	0.15616739158	0.143454796424	0.205446949827	0.20211883218	0.163400969435	0.152882272203	0.14629016436	0.226220485006	0.211861250288	0.205850172434	0.180101934256	0.189700042676	0.347742197232	0.374664146482	0.307255556517	0.365515344867	0.348664683391	0.33094850519	0.269706464821	0.34371966263	0.242283308535	0.317949787197	0.329239508651	0.206767344867	0.35738300519	0.291026559977	0.394565713956	0.39419356286	0.197525446367	0.172730594002	0.197352165513	0.186283004614	0.233352385236	0.205492923299	0.154932257785	0.184274566321	0.152182960784	0.377252982699	0.359694787774	0.357648843137	0.139386837947	0.1681371188	0.144059978085	0.157191835063	0.153576280277	0.155085181084	0.222362294694	0.209410165513	0.233857267013	0.198808395617	0.16653322722	0.193899678777	0.169517126298
HCanyon6R2	0.237330461938	0.26806799654	0.258638438293	0.173854960208	0.169943536909	0.209277512111	0.1429030594	0.190527170127	0.182032652826	0.148284504614	0.183174963668	0.223333477509	0.421661491349	0.446221889273	0.431872180507	0.0907396608997	0.144150923875	0.105810241638	0.372901295848	0.35137349654	0.389558054787	0.175943667243	0.18372971857	0.249898685121	0.0938064244521	0.131193269319	0.116026455594	0.0	0.0668171430219	0.0643993241061	0.215049002884	0.165332409458	0.111623091696	0.200254156286	0.170141094579	0.185454818916	0.23501950346	0.118418907728	0.125702194348	0.109830321223	0.121341633795	0.152764661476	0.105151916378	0.203120540369	0.159217030565	0.124342610727	0.174413769319	0.163851354671	0.231529074394	0.20507483045	0.21950472722	0.18723071511	0.194545628604	0.379059298731	0.387949655133	0.335115039792	0.400948452134	0.388151812572	0.352071689735	0.271893490196	0.374166668397	0.286319376586	0.349625797578	0.364207575548	0.179232591696	0.363577871396	0.307874851788	0.406698456747	0.402312997693	0.174133103806	0.183318626298	0.173796953287	0.182135797001	0.194033908881	0.170530709919	0.170203656863	0.195001408304	0.166341134948	0.392802041522	0.400030753172	0.390336292964	0.123852083622	0.160480596309	0.126902485582	0.102711929642	0.112925415225	0.11842483045	0.234384806805	0.214352897924	0.249491851788	0.163703701269	0.156197364475	0.163178528835	0.161914960208
HCanyon6R3	0.237253142445	0.266634948097	0.260654653979	0.175972580738	0.173342821799	0.215188634371	0.139764039792	0.205409077855	0.183730146482	0.155497690311	0.176986646482	0.221660899654	0.432363289504	0.456863620531	0.439935128604	0.113049295271	0.169696319493	0.13363916436	0.379911869089	0.36061794406	0.398797805652	0.204589130911	0.216475839677	0.269043687428	0.111972152249	0.133236952134	0.130666247982	0.0668171430219	0.0	0.0695674463668	0.234406407728	0.177786805075	0.120338079008	0.20241582872	0.17053449481	0.183147893887	0.248570094002	0.142823522491	0.134691461938	0.138771332757	0.142110249712	0.170659802191	0.118623396194	0.197776902537	0.152551046713	0.123549013264	0.174117124567	0.16490678489	0.237154678777	0.207817457901	0.226449887543	0.205469471742	0.212042940023	0.385865873126	0.381705873126	0.340892427336	0.40854867474	0.3956845	0.359695468281	0.27468639677	0.380494331603	0.302627993656	0.356342565744	0.376952899654	0.185668326413	0.357123207036	0.312737837947	0.412323794694	0.405510698962	0.167282016148	0.202874446367	0.1861879406	0.192030608997	0.195998174164	0.20170539158	0.179013255479	0.196246813149	0.172334589389	0.401048141869	0.409664146482	0.397233855825	0.145405980969	0.179356904268	0.146254258362	0.12753883737	0.134933994233	0.141898880046	0.25911011361	0.236816157439	0.271860480392	0.168266867359	0.175358630911	0.182361529988	0.174357591119
