	Stillton4R2	Stillton4R3	Stillton4R1	HCanyon3R3	HCanyon3R2	HCanyon3R1	Halls9R2	HCanyon2R2	HCanyon2R3	HCanyon2R1	Halls9R1	Stillton10R3	HCanyon0R1	HCanyon0R2	HCanyon0R3	HCanyon7R3	HCanyon7R2	HCanyon7R1	HCanyon1R1	HCanyon1R3	HCanyon1R2	HCanyon10R2	HCanyon10R3	HCanyon10R1	HCanyon11R3	HCanyon11R2	HCanyon11R1	HCanyon6R2	HCanyon6R3	HCanyon6R1	HCanyon5R1	HCanyon5R3	HCanyon5R2	HCanyon4R1	HCanyon4R2	HCanyon4R3	HCanyon12R1	HCanyon12R2	HCanyon12R3	HCanyon8R1	HCanyon8R2	HCanyon8R3	Halls8R2	Stillton10R1	Stillton10R2	Halls8R1	Halls6R1	Halls6R2	Halls4R2	Stillton5R2	Halls4R1	Halls3R1	Halls3R2	Stillton1R2	Stillton1R1	Stillton2R1	Stillton2R2	Stillton2R3	Stillton3R1	Stillton3R3	Stillton3R2	Halls5R1	Halls2R1	Halls2R2	Stillton9R2	Halls1R2	Halls1R1	Halls0R2	Halls0R1	Stillton9R3	Stillton7R3	Stillton9R1	Stillton7R1	Halls10R1	Halls10R2	Stillton7R2	Halls7R1	Halls7R2	Stillton0R2	Stillton0R3	Stillton0R1	Stillton6R1	Stillton6R2	Stillton6R3	HCanyon9R1	HCanyon9R3	HCanyon9R2	CrustControlR1	CrustControlR2	CrustControlR3	Stillton8R3	Stillton11R1	Stillton8R1	Stillton11R3
HCanyon7R2	0.665877547192	0.683833494738	0.674471865383	0.55308292175	0.563316168524	0.562611936812	0.546938312206	0.558741865535	0.562533096516	0.534453165883	0.558141564634	0.657733284662	0.723347084923	0.743393203613	0.733782750391	0.516548229317	0.0	0.488267220615	0.703630834159	0.686372507056	0.716878298801	0.507725755175	0.539697992777	0.559040942998	0.512325028845	0.530523734668	0.513416179335	0.508259786563	0.516609328815	0.509242934317	0.529577869407	0.520371608738	0.526375475976	0.562189741899	0.564643406659	0.561905482346	0.560519883727	0.546893128002	0.534971522701	0.517935306069	0.495141194367	0.512305996133	0.549194820366	0.663728246705	0.619805755246	0.555396451093	0.576763085015	0.573792550738	0.669579193476	0.610028765367	0.67261876492	0.595119729691	0.594820160194	0.717421961786	0.73349425397	0.607349905504	0.667995244453	0.660504462861	0.659707716816	0.624804632933	0.649712936702	0.633548019616	0.637552440345	0.659479751956	0.65507099045	0.690517724895	0.681468627754	0.73188692497	0.724678001641	0.60683022226	0.592904493158	0.62563910319	0.587254170217	0.561842227166	0.565988832919	0.58780140179	0.596528232356	0.601326969648	0.735552849482	0.747870081889	0.720533937659	0.525052706318	0.555565707969	0.560056739908	0.488576538221	0.500619089271	0.524111499917	0.569013953633	0.571882858307	0.589068380143	0.61544846082	0.590143529822	0.586963988469	0.589875807952
HCanyon7R1	0.554857668962	0.578652540309	0.570402839551	0.475303182122	0.474309745536	0.462587318718	0.43076590681	0.463222699451	0.452021582021	0.42664191335	0.44552755863	0.564686335148	0.727314798211	0.750530662299	0.735326106107	0.381032039143	0.488267220615	0.0	0.702703081413	0.694100573329	0.714624958134	0.407467664178	0.428895511278	0.418370400899	0.417610070944	0.393788585423	0.404441454174	0.380100536531	0.394125852661	0.384416258887	0.410733532896	0.411140908754	0.407046841054	0.446593700523	0.500607954053	0.495549282649	0.433584933792	0.419160514219	0.420983388269	0.406487790971	0.371272951076	0.379493381093	0.428452157851	0.555907110102	0.488744232363	0.4927286616	0.47054802975	0.463146761732	0.570733377485	0.518641106165	0.578905047365	0.479441840933	0.482471835226	0.719047619942	0.715123857872	0.537644757515	0.581450627195	0.562554048246	0.550886300277	0.507486351468	0.561005886329	0.510875309041	0.559257747269	0.579201134791	0.535401099211	0.701234594421	0.687346649758	0.741712894349	0.735112416017	0.488905811915	0.477206884622	0.503112193555	0.474872605662	0.435214990437	0.450607276737	0.442073186622	0.488009376021	0.487088245738	0.724363342988	0.748122223279	0.70915136388	0.466091940262	0.46736870717	0.46914427554	0.366451863939	0.386221544989	0.421377634756	0.470110388822	0.454604329244	0.48374432859	0.489911565592	0.464863647975	0.462319145877	0.46022168557
HCanyon1R1	0.746066596617	0.754645795641	0.759778994683	0.654674045733	0.651121732227	0.640930093945	0.703134531793	0.67682938985	0.675957137688	0.676955919301	0.714539249748	0.752511987622	0.451032388712	0.481915961822	0.504731950603	0.705686683097	0.703630834159	0.702703081413	0.0	0.421865158589	0.399742271883	0.696947920046	0.70692728219	0.71169110792	0.6989126334	0.691993561325	0.702296036806	0.686506723231	0.692801994789	0.689881803771	0.683443371359	0.685754956373	0.680860920787	0.681377835889	0.643022344354	0.648236445183	0.70290058036	0.708559165972	0.703793060001	0.706415041758	0.694468002539	0.70386108146	0.706633341716	0.766728591815	0.745193179604	0.626181302282	0.692880760656	0.672752357579	0.748530693904	0.659873104824	0.728163690458	0.709099667385	0.710851709963	0.529126084986	0.557655744703	0.663071844209	0.724727256409	0.724252244051	0.736492060504	0.71497845063	0.734874115734	0.724854021849	0.669103186732	0.705204905616	0.759471074491	0.510679778001	0.507541048155	0.510221330084	0.499884414903	0.726981033389	0.727440060687	0.750050250223	0.724029666735	0.721883754111	0.722847276536	0.719261698136	0.715379185058	0.717472751897	0.532918833234	0.535160765589	0.525487958202	0.669831079614	0.681978371999	0.675552515105	0.704798233203	0.702303554816	0.70759239232	0.69475462677	0.692040470911	0.713634068463	0.730883965055	0.725242459903	0.729237645304	0.72967509624
HCanyon1R3	0.751522854919	0.764074726397	0.767226018039	0.641176135477	0.65043468158	0.629924888988	0.702785457767	0.675191090098	0.668258446703	0.66343689429	0.713256418398	0.763040754069	0.440489238658	0.457017115659	0.465313117489	0.712416589715	0.686372507056	0.694100573329	0.421865158589	0.0	0.413411485431	0.686365287672	0.711033960799	0.718070291703	0.687268730181	0.704550667885	0.70422452896	0.689360181054	0.695106648523	0.685381760099	0.677973094603	0.676890341009	0.674660163114	0.677559312237	0.632577937388	0.635691250265	0.702462396559	0.712972785738	0.705641383036	0.707444386978	0.693562979666	0.69596507179	0.705977974321	0.765605391501	0.756040628178	0.624212334699	0.695191111961	0.670500413286	0.758061269152	0.650858176956	0.728067904267	0.708413034034	0.710565825917	0.525983333493	0.544374335459	0.661205267255	0.735347482282	0.728228743664	0.740764775742	0.712162759773	0.730978046172	0.739816203659	0.664951439894	0.714202252281	0.76137510748	0.490317000617	0.485070797942	0.481050792983	0.476849837853	0.729075720135	0.72550451513	0.751053571841	0.72600541753	0.723946953181	0.720531690469	0.722389274306	0.72107290239	0.726248122302	0.515965392052	0.510258106802	0.522674129534	0.66159658099	0.67505023407	0.671125751333	0.691367100176	0.694760995468	0.703203349192	0.686719655952	0.694437471953	0.713642532738	0.744607809947	0.733916441748	0.736269414039	0.730262942667
HCanyon1R2	0.748585453295	0.753698061339	0.759152313976	0.666322115311	0.666043304584	0.654075859985	0.711448710816	0.680563093126	0.679964026606	0.678341781539	0.728364004942	0.752981637948	0.445883860778	0.473373711269	0.47698796095	0.724704723856	0.716878298801	0.714624958134	0.399742271883	0.413411485431	0.0	0.710243057089	0.719544883783	0.715068773829	0.704736230404	0.705926061885	0.719241291461	0.700955487367	0.704834443633	0.69485255602	0.687328618067	0.68936070561	0.689825347517	0.688972136293	0.652526560746	0.659078866359	0.700296973576	0.719854657752	0.707667417607	0.720085094157	0.707928197389	0.716618025417	0.711167415432	0.75783312498	0.751114333612	0.631950752374	0.707814913472	0.677374919406	0.74769514109	0.659009230841	0.724855346922	0.718624537072	0.717063577345	0.535483644725	0.548485169233	0.663556285893	0.735173318412	0.723243362874	0.733404699129	0.717812934226	0.733200869446	0.735909369696	0.671830363889	0.707178150887	0.762079349814	0.506714967347	0.51519066105	0.504392098223	0.497183802878	0.732601734764	0.729582452944	0.751152716736	0.724199522356	0.728386903323	0.728857884971	0.727292336235	0.717784387106	0.716525823299	0.52129659447	0.531108417736	0.518507809227	0.682143828623	0.694096074254	0.687344862724	0.714914869963	0.713480834183	0.721841479052	0.694219082021	0.694966643485	0.717683002477	0.738174406974	0.731353525659	0.735666690629	0.733696449582
HCanyon10R2	0.56835786215	0.584149104488	0.584183423897	0.466055758676	0.464168854592	0.470680372129	0.458866733827	0.4814190318	0.460896823727	0.442543616102	0.4619867362	0.573815947327	0.716029691042	0.737494808851	0.726306328123	0.427314977099	0.507725755175	0.407467664178	0.696947920046	0.686365287672	0.710243057089	0.0	0.429727805813	0.435577898829	0.42232992011	0.419159045999	0.414847594494	0.412547277036	0.408134660076	0.421732518932	0.439865004885	0.431031653244	0.429043487566	0.471253313701	0.502178717133	0.492559095751	0.468361759374	0.446750152889	0.419432909004	0.418975412405	0.386481343692	0.388827173558	0.441342093629	0.575649297467	0.525718169662	0.494393813588	0.485700038549	0.490747612521	0.59782428298	0.537194710282	0.58742858391	0.494996326546	0.508172151292	0.704723492449	0.702254541288	0.52711266948	0.584398442413	0.561815791032	0.559924031251	0.526392567594	0.566043758792	0.532126547779	0.561782130788	0.584319209767	0.546550503047	0.688413411347	0.666412349151	0.727470095867	0.718117541374	0.508883221017	0.49771826237	0.518936419222	0.477775446407	0.464338803718	0.46934792322	0.471843673413	0.490069322925	0.495816299613	0.719063667317	0.735705147473	0.705186966978	0.466159878973	0.483358213861	0.482399663469	0.406575799011	0.401648853839	0.414699018525	0.479092156063	0.477337906914	0.504661294161	0.507485367304	0.497142920514	0.491847365737	0.483493441224
HCanyon10R3	0.570798042641	0.588843077275	0.591942476159	0.50320590177	0.498220269993	0.503094520399	0.460532212318	0.496962587514	0.490816424808	0.497919293873	0.463277414447	0.585101517174	0.732074178077	0.764539773903	0.740421556496	0.418692067341	0.539697992777	0.428895511278	0.70692728219	0.711033960799	0.719544883783	0.429727805813	0.0	0.46624579279	0.422265588829	0.447149470181	0.422994622621	0.406917861862	0.427811334182	0.425273882267	0.45184476416	0.44326742014	0.44428260582	0.473960216518	0.523889701944	0.521012377129	0.486848174825	0.437343518325	0.445896017736	0.455906167137	0.420080184736	0.427586653651	0.449454412029	0.582664004017	0.511256802685	0.51836740009	0.49787387013	0.496474786718	0.58240254808	0.554802725488	0.569829476567	0.505043936997	0.505264724195	0.715722390664	0.712044452847	0.540964902267	0.57819848112	0.588076206389	0.57178119428	0.536346775083	0.580185678864	0.532356245261	0.569294005757	0.590393916162	0.561720816455	0.707148632292	0.695413319989	0.742039119231	0.73931756813	0.528023975848	0.521775051483	0.542098794405	0.511431764231	0.472325387469	0.48527686872	0.50765256126	0.513504585935	0.526879933277	0.724132594624	0.755191622164	0.717507492983	0.497703945941	0.493996427599	0.496937289014	0.425689558558	0.405837511494	0.433579786422	0.484151403567	0.493528472488	0.516697821773	0.526544946432	0.479578564589	0.497186599749	0.480009353623
HCanyon10R1	0.505926071682	0.528347698837	0.529350507225	0.472413250039	0.479553556468	0.478832889376	0.455918418773	0.458027517992	0.428733419477	0.456719821741	0.457712834343	0.528604069294	0.733759437162	0.753813427909	0.737333266626	0.426133248712	0.559040942998	0.418370400899	0.71169110792	0.718070291703	0.715068773829	0.435577898829	0.46624579279	0.0	0.456338212176	0.397721901266	0.425414111698	0.436869452604	0.449837144353	0.452170852655	0.429181535412	0.438640077814	0.465043796144	0.459395025164	0.52266111841	0.53462356641	0.406877015546	0.438281506948	0.431531589996	0.423292572386	0.42496506576	0.421914714863	0.433244237142	0.530885287295	0.500189008529	0.520144554495	0.483575251964	0.475660040826	0.575723482153	0.531395578708	0.590070997769	0.443967139299	0.465830912379	0.717408240494	0.711761727183	0.521049555416	0.532458250659	0.512372753065	0.505524118031	0.467886052044	0.493259563697	0.467712446684	0.567676498846	0.571146797713	0.531520011326	0.710795885265	0.70076099279	0.739362537492	0.733830894663	0.499155475324	0.440138358805	0.49204280549	0.465281129904	0.451982123176	0.454240230808	0.457457480963	0.448804699004	0.450137060301	0.728774312593	0.741990616939	0.708238466637	0.501257243605	0.505028333525	0.499067290497	0.455960564366	0.439205711733	0.47871222486	0.454323613316	0.446728848775	0.448316494976	0.502663698147	0.492326449986	0.482976729481	0.481333566876
HCanyon11R3	0.582831143875	0.594413158276	0.60681715155	0.463621293703	0.45842280462	0.486656215192	0.430493752745	0.47439497384	0.445815433526	0.432013882772	0.437061115715	0.591646247274	0.732706294278	0.757158639936	0.739189131765	0.416123037575	0.512325028845	0.417610070944	0.6989126334	0.687268730181	0.704736230404	0.42232992011	0.422265588829	0.456338212176	0.0	0.412592263941	0.380804817187	0.372313098523	0.392889332439	0.387366124416	0.420530027276	0.405069274784	0.383460249559	0.455278187587	0.483907336146	0.488359040745	0.454792247626	0.413805214208	0.379447823402	0.427706040068	0.394422290676	0.401056649566	0.404126091714	0.578038172933	0.508747003147	0.480784532355	0.488434945009	0.488722596328	0.623734971362	0.545734283134	0.611054803974	0.515305292727	0.521650844157	0.713070832234	0.714622961734	0.542746706065	0.611654597908	0.594753223952	0.587067501598	0.529413240374	0.585024115181	0.544160595298	0.588070181047	0.620948249309	0.568943108555	0.68992569874	0.67625880369	0.731498806426	0.728571547877	0.53505648429	0.512252057828	0.5296697479	0.489883700012	0.443748265796	0.478705091066	0.489269225374	0.504192738189	0.495748641258	0.729643204718	0.749608792461	0.715450028432	0.468420352965	0.492565702148	0.476519025104	0.378189085151	0.390053337651	0.408674462632	0.471492224005	0.460140796724	0.482757977597	0.512884065414	0.492650926091	0.49153012437	0.474798399733
HCanyon11R2	0.52855255543	0.55774407831	0.555177188694	0.432763917311	0.429877059678	0.440567014981	0.41332040453	0.426696806769	0.398447088329	0.396059530935	0.433778641456	0.546155178322	0.730957367352	0.75332569923	0.72854208207	0.393308582342	0.530523734668	0.393788585423	0.691993561325	0.704550667885	0.705926061885	0.419159045999	0.447149470181	0.397721901266	0.412592263941	0.0	0.378365348047	0.375685102143	0.388311328811	0.38500998457	0.397873336649	0.405307559499	0.416620661591	0.425568371968	0.486282163359	0.494063133041	0.381084190906	0.431191147231	0.367317938248	0.390153270659	0.383762525206	0.386045301569	0.410885130932	0.546480672843	0.510111842176	0.475607377512	0.481981152463	0.461340855679	0.605704588565	0.503478178396	0.609095450473	0.457997396885	0.469516123659	0.705315134198	0.701389149584	0.506801498915	0.533178555259	0.525674463928	0.516396022703	0.464487916719	0.541921075243	0.506838559271	0.569616185242	0.574681936341	0.537298652645	0.693984428517	0.675280481332	0.722212442392	0.728660400205	0.492410235381	0.460642714366	0.511341973514	0.45342765927	0.441624660266	0.44632196069	0.420120176957	0.417070978103	0.432510135168	0.723119497883	0.735952159152	0.704688345173	0.465409246969	0.475251920137	0.47383054536	0.438443682101	0.414314605777	0.468579241355	0.421203290855	0.421257590198	0.426811510197	0.491617775585	0.481866712684	0.484830238808	0.469593995004
HCanyon11R1	0.555250897098	0.579991048797	0.575126874355	0.453486254954	0.44588780311	0.456712334902	0.419232496891	0.446896791255	0.430325765526	0.428966840449	0.431167398777	0.579943394066	0.732067246808	0.756917884771	0.737397999352	0.400068412893	0.513416179335	0.404441454174	0.702296036806	0.70422452896	0.719241291461	0.414847594494	0.422994622621	0.425414111698	0.380804817187	0.378365348047	0.0	0.360889883756	0.37134310745	0.386668376618	0.413030969333	0.391924871309	0.388000532984	0.435952638318	0.48533467361	0.500058799216	0.432871421782	0.420866571778	0.373824140478	0.391957393406	0.3791917765	0.390214542625	0.40615975979	0.564916077653	0.510161977266	0.474443452294	0.47882943948	0.465221806525	0.616212250147	0.532622337005	0.610043421477	0.483951525629	0.48498528174	0.71279055705	0.713268271993	0.523482341146	0.566047977315	0.559923738007	0.557081546134	0.510765564064	0.54755685122	0.516844292747	0.572093478673	0.593313818107	0.557159939219	0.695990958874	0.682925094163	0.730645347241	0.728149223493	0.515229926347	0.473077037348	0.51360151398	0.48213062963	0.427868815374	0.466552944314	0.462634569907	0.468949971198	0.471800732102	0.728142518682	0.74689607449	0.71171472487	0.466410249629	0.486095781728	0.466364883358	0.404517570667	0.391561139267	0.438896614179	0.456090211434	0.453248327231	0.468007841667	0.507163667965	0.49663450959	0.479046804169	0.481538925143
HCanyon6R2	0.568527068157	0.58513246508	0.583868790939	0.430174126838	0.419369519662	0.432708499988	0.416828113391	0.445815626173	0.426928785146	0.410839210322	0.422526407071	0.577408501553	0.724983493714	0.749447807053	0.72715369983	0.397305505747	0.508259786563	0.380100536531	0.686506723231	0.689360181054	0.700955487367	0.412547277036	0.406917861862	0.436869452604	0.372313098523	0.375685102143	0.360889883756	0.0	0.328253743209	0.336396166736	0.394783373882	0.375770916715	0.362218333045	0.440915750271	0.462181948844	0.463508314247	0.442894900216	0.429567157662	0.366693807406	0.409721096855	0.365723699768	0.388047092911	0.411381807209	0.561301125916	0.493802766378	0.473484306596	0.476921746409	0.474340025763	0.599270571829	0.518607660305	0.596201794238	0.498706151506	0.500353875218	0.705360752351	0.69660365879	0.518217601024	0.579447963718	0.580164484906	0.562419939532	0.505310271448	0.576537643609	0.526817155663	0.5616148057	0.59157390904	0.553982156572	0.675862306779	0.663185361058	0.718736278709	0.725053047383	0.503672426726	0.487101259068	0.521084264807	0.490027830843	0.426323860882	0.469661748438	0.466210798736	0.48951136816	0.48712104533	0.722864958901	0.734904475336	0.704186451165	0.452416932686	0.471515076334	0.470785079302	0.390663155852	0.389838155456	0.421148203443	0.454574751868	0.443203903176	0.467330516778	0.49688579752	0.478392058694	0.491562826435	0.459394905341
HCanyon6R3	0.566346578975	0.587780110737	0.586940661236	0.438634245182	0.425883025257	0.449519180577	0.424862337935	0.447100684715	0.425434475646	0.426218627557	0.424693270252	0.575001288601	0.727225744269	0.748488262021	0.729501368888	0.404099135484	0.516609328815	0.394125852661	0.692801994789	0.695106648523	0.704834443633	0.408134660076	0.427811334182	0.449837144353	0.392889332439	0.388311328811	0.37134310745	0.328253743209	0.0	0.360084385173	0.402220065251	0.38770478352	0.357769889663	0.443662234684	0.464520564611	0.473920504537	0.44780740001	0.425193609492	0.386683155672	0.412232083547	0.392197777297	0.390436372467	0.41157758478	0.565653864552	0.496606552729	0.461258389063	0.474500354119	0.468035866851	0.604228226324	0.518081716824	0.592299924265	0.49413356254	0.501793360423	0.711852628978	0.702099908119	0.523879109869	0.583444759583	0.579493725525	0.571834867721	0.510047159986	0.564776038911	0.526429142719	0.567910794429	0.595075820785	0.553558258555	0.680207300415	0.668480489697	0.720152877351	0.720248773475	0.517451860061	0.481749077769	0.52107177433	0.458235702481	0.436952653183	0.471044213435	0.471944705308	0.481409769426	0.481272775437	0.729188574029	0.740164572288	0.706769310409	0.460488284673	0.470022358689	0.450311125751	0.401724996827	0.398907963454	0.426957530861	0.479545380318	0.467508403193	0.474849966618	0.486908348588	0.486071727802	0.48022667487	0.457104186129
HCanyon6R1	0.583972679946	0.586778207344	0.581534515565	0.434912987895	0.424307243199	0.441765941119	0.415236907762	0.428454635151	0.428113957425	0.406954252133	0.422536839493	0.577320334932	0.715559691738	0.741889919694	0.720964078402	0.398696488855	0.509242934317	0.384416258887	0.689881803771	0.685381760099	0.69485255602	0.421732518932	0.425273882267	0.452170852655	0.387366124416	0.38500998457	0.386668376618	0.336396166736	0.360084385173	0.0	0.388386836821	0.35906094094	0.364040172026	0.451787383325	0.469296017724	0.467780653912	0.454083253488	0.431905710596	0.391669986848	0.4188155783	0.39375676326	0.40190069256	0.417250714898	0.580599816577	0.515779046884	0.47819484711	0.484442475091	0.465249580156	0.613437363012	0.519170240797	0.599936308273	0.508167303764	0.51138313218	0.713060745613	0.711867640079	0.524660287538	0.595438398658	0.596268958279	0.572457200558	0.52376860796	0.582149163602	0.54407773672	0.56871755155	0.601452486355	0.56525950367	0.675489109251	0.661299037059	0.720511129683	0.714136380817	0.512048630629	0.504700660093	0.527462946937	0.486177971576	0.459176209434	0.474212360701	0.479820295857	0.489736997736	0.475411139927	0.725132151367	0.740091781393	0.711164686987	0.458177434442	0.471595069503	0.469233224374	0.402297293006	0.403381193872	0.434124871771	0.470386604857	0.460108051454	0.493259326621	0.506770793454	0.488904312585	0.495127060021	0.464100743219
HCanyon5R1	0.558910457622	0.57470972671	0.562821643814	0.440681773256	0.451596106791	0.444216261284	0.424754580111	0.435763316753	0.417737787339	0.416631599644	0.455877139948	0.563966325588	0.708246555272	0.736312964393	0.712050734577	0.418077607456	0.529577869407	0.410733532896	0.683443371359	0.677973094603	0.687328618067	0.439865004885	0.45184476416	0.429181535412	0.420530027276	0.397873336649	0.413030969333	0.394783373882	0.402220065251	0.388386836821	0.0	0.386496904876	0.403867371154	0.454217341881	0.483512224004	0.488354397431	0.421096626005	0.446486168363	0.409874581215	0.45178898967	0.405371762239	0.420323933714	0.425178498055	0.557520470137	0.538507494847	0.491952819425	0.484669611597	0.458280542076	0.589268809813	0.511281208164	0.592172429888	0.480084824447	0.490628042983	0.693213639638	0.69476625929	0.495947299546	0.545948792016	0.533273673687	0.528168255563	0.487098952979	0.542897166028	0.504703408137	0.551341256266	0.568267648015	0.559938328627	0.679135722746	0.661364779773	0.716491074628	0.713867049929	0.515358441426	0.478481072572	0.536637128668	0.476668465748	0.460379778142	0.463772410786	0.455453848408	0.460353483759	0.466123780969	0.707070939633	0.725940667681	0.688362284686	0.468813182832	0.497531195668	0.471175586471	0.432444245124	0.429588200228	0.464047425963	0.478266191097	0.471867828334	0.479213410891	0.520063441546	0.486302026405	0.498260469172	0.470533647273
HCanyon5R3	0.559987492698	0.5820196982	0.584250873735	0.450336948189	0.426574240559	0.448524323812	0.439745925494	0.440643510478	0.417613041188	0.413563495656	0.464820696561	0.585818294798	0.710049190032	0.737325989392	0.71377614704	0.423350098443	0.520371608738	0.411140908754	0.685754956373	0.676890341009	0.68936070561	0.431031653244	0.44326742014	0.438640077814	0.405069274784	0.405307559499	0.391924871309	0.375770916715	0.38770478352	0.35906094094	0.386496904876	0.0	0.371728728107	0.449457651759	0.464549615187	0.47752334593	0.431363428791	0.455067229917	0.402184042829	0.432367873657	0.395588708107	0.401918399491	0.42796906224	0.576513172979	0.524339247207	0.490470424182	0.491616759213	0.467673251673	0.604682271636	0.524060157166	0.601152819243	0.510151622613	0.495810279202	0.701172858247	0.701779121763	0.50907596936	0.570492551402	0.556056627226	0.541992266296	0.506552981734	0.562386926097	0.518376700039	0.556957883654	0.581381477911	0.564904503966	0.671759522498	0.666319080935	0.713431224551	0.713402593612	0.529152259174	0.494884718355	0.537872611278	0.492020775922	0.460269078042	0.471616093651	0.474299346216	0.464959349811	0.472976486111	0.715643410928	0.729503809786	0.702226743982	0.471510250228	0.473527758182	0.478364100928	0.43136733367	0.425490532762	0.448659501198	0.465901078019	0.453036098994	0.483102937448	0.526694741642	0.491418078131	0.519223741558	0.464715572605
HCanyon5R2	0.577951660858	0.593568671618	0.596389572645	0.422545765978	0.409515246412	0.434403209926	0.429247944328	0.453870629905	0.431590973836	0.41366014112	0.436175614058	0.588373230655	0.717174395032	0.733225434128	0.713438213912	0.424238120121	0.526375475976	0.407046841054	0.680860920787	0.674660163114	0.689825347517	0.429043487566	0.44428260582	0.465043796144	0.383460249559	0.416620661591	0.388000532984	0.362218333045	0.357769889663	0.364040172026	0.403867371154	0.371728728107	0.0	0.449990556209	0.442791529257	0.45493030907	0.466993997113	0.438169547104	0.3954909019	0.432237964134	0.39962020707	0.406444774178	0.415177398685	0.57014185824	0.50080601827	0.469951340526	0.485014609328	0.467600094836	0.614135111934	0.523332853612	0.596937997187	0.507316166379	0.504475278036	0.698308470446	0.703104824075	0.518719359422	0.598455358737	0.582615214378	0.573073445909	0.524821675427	0.573824030075	0.529501638446	0.563615878638	0.602043391313	0.558169425888	0.668905405361	0.658432641471	0.717166303884	0.718889065722	0.527398068713	0.503302406631	0.531787106412	0.465939448208	0.452357686051	0.487699323916	0.488099748228	0.491224283975	0.483433754515	0.724337215088	0.732877280897	0.701000684417	0.46357947074	0.483667534993	0.478865488882	0.413979888159	0.425327941946	0.421121127665	0.482141959989	0.468568591897	0.501412997175	0.499695302103	0.486082726869	0.491940831263	0.46753295176
HCanyon4R1	0.516189922282	0.555158871988	0.544024708263	0.416449154884	0.420465768689	0.437380878857	0.46015301609	0.459537309642	0.425192263132	0.439771880651	0.474121489459	0.562779986786	0.715927187809	0.737588589294	0.721616579421	0.445928317342	0.562189741899	0.446593700523	0.681377835889	0.677559312237	0.688972136293	0.471253313701	0.473960216518	0.459395025164	0.455278187587	0.425568371968	0.435952638318	0.440915750271	0.443662234684	0.451787383325	0.454217341881	0.449457651759	0.449990556209	0.0	0.411758816047	0.424784443171	0.466779316477	0.488135076929	0.427120163214	0.45996350678	0.429931949878	0.442141574363	0.441436864976	0.561836426733	0.52581969819	0.495790005175	0.426633777878	0.429473192101	0.590337969401	0.452154973574	0.574003202563	0.450732648542	0.460518589334	0.675406167047	0.673563706764	0.479328014168	0.54758857966	0.535953409631	0.513649104118	0.4599976726	0.519045125961	0.488112859677	0.531765615317	0.564023606657	0.562630710892	0.66688166939	0.647139956929	0.69632170657	0.703939815241	0.511342824686	0.461166547574	0.527835744539	0.45902369454	0.463407764492	0.477662682128	0.4429601458	0.447857815972	0.45055621328	0.697147133187	0.712722019436	0.678264767596	0.437090923852	0.437462868067	0.439841795746	0.475281147863	0.467458755307	0.51031155072	0.501882949506	0.496933706957	0.511195414951	0.524309700733	0.507585321479	0.512201432115	0.486800155444
HCanyon4R2	0.601827528628	0.632734373589	0.628005145571	0.414666304996	0.417716489314	0.443390188238	0.497188855337	0.473766452031	0.447416361784	0.454050692681	0.502442274303	0.628140175168	0.673567652825	0.694206228299	0.676549189031	0.491649219046	0.564643406659	0.500607954053	0.643022344354	0.632577937388	0.652526560746	0.502178717133	0.523889701944	0.52266111841	0.483907336146	0.486282163359	0.48533467361	0.462181948844	0.464520564611	0.469296017724	0.483512224004	0.464549615187	0.442791529257	0.411758816047	0.0	0.360250772239	0.516032941286	0.540483845912	0.475892966315	0.512793216863	0.475767135878	0.476492180965	0.491970847605	0.625125934123	0.58314748212	0.498004994159	0.478612575771	0.472818557081	0.650480184981	0.468087332849	0.624178067592	0.518501406759	0.53561440762	0.640269862795	0.660715142145	0.492531251088	0.601843463712	0.596535945459	0.585660788665	0.543452408039	0.594881738967	0.568945501938	0.547818918753	0.610273127814	0.621990644587	0.6089763751	0.588947347683	0.656809775514	0.661799159737	0.569616202684	0.534414148909	0.59410510692	0.537989402265	0.526794462538	0.541533294805	0.532229882209	0.519047582358	0.522658352931	0.675174311637	0.689509319077	0.659369757098	0.453076276634	0.467343078958	0.453401961378	0.512885038106	0.50429079479	0.534820399656	0.54264048355	0.541311380884	0.560856183394	0.575050317813	0.570959750576	0.55989953147	0.559859130402
