0	1572.096689	55.94640292	112.2185368	157.0509471	209.4683747	253.6631625	307.0260575	347.5413644	263.0475242	222.6499495	79.7057087	1564.790401	1561.220356	1568.026148	1574.92349	1628.630099	1602.78882	1534.319719	1367.766793	1248.666889	1516.018799	1519.227435	1517.156551	1501.009327	1507.281659	1518.353055	1519.975329	1083.439892	1424.569058	1525.371102	1570.699526	255.4094752	260.7220742	265.6633208	257.4198905	251.771722	260.5379051	254.6625218	246.018292	1158.407528	1554.946944	1526.164146	1479.830058	1432.567625	1141.313717	1202.299464	1396.34702	1478.276023	1523.445109	1505.806428	1480.925386	1456.642715	1390.830687	1350.080368	1235.65772	1175.510953	1098.220379	1151.181133	1489.650966	1339.645102	1448.095301	898.7841788	836.1560859	784.946495	700.8459174	657.0700115	399.2004509	160.0562401	135.0592463	142.8355698	168.4339633	244.4442677	1113.159467	1047.913164	375.353167	273.1300057	189.0105817	103.8701112	92.20086767	71.16881339	42.05948169	59.80802622	149.5860956	260.9233604
1572.096689	0	1612.256183	1675.136114	1721.271913	1773.729686	1819.268259	1873.01922	1914.128784	1822.216782	1776.474317	1578.434984	16.2788206	12.04159458	9.899494937	8	76.02631123	32.06243908	133.0601368	275.7716447	368.4358832	104.0432602	93.74433316	99.2975327	109.1283648	112.8981842	109.6357606	103.406963	507.8287113	188.6080592	56.61271942	5	1826.376193	1832.255441	1836.87588	1828.671922	1822.138579	1830.621752	1825.364895	1817.307074	422.2463736	67.20119047	48.09365863	97.45255256	155.56992	435.1976562	372.9932975	178.2386041	94.59386872	59.9082632	184.5562245	107.8702925	124	181.5323663	222.0923231	336.6927383	396.8500976	474.341649	421.2196577	148.6606875	236.3239302	206.8912758	735.0353733	818.5871976	893.2709555	970.1798802	1020.907929	1253.839304	1479.806068	1526.077652	1636.377096	1680.057737	1768.966082	469.5742753	545.6390748	1944.800761	1842.470081	1753.788186	1646.452246	1524.090877	1518.486417	1566.91576	1612.052419	1719.965116	1832.886521
55.94640292	1612.256183	0	63.0634601	109.3846424	162.2744589	207.6174366	261.4670151	302.4979339	213.8410625	171.1052308	53.48831648	1604.593718	1601.256069	1607.965174	1614.898758	1667.530509	1643.163412	1577.512282	1412.511239	1293.437668	1553.951415	1557.429292	1555.218956	1539.063676	1545.083816	1556.077762	1557.865527	1127.609862	1467.665153	1566.329786	1610.741755	214.848784	221.3820228	225.5238347	217.4235498	210.2308255	218.5634919	213.6375435	206.1965082	1201.043713	1593.47984	1565.982439	1520.800118	1474.489742	1183.365117	1243.930062	1437.325642	1518.160071	1562.741501	1541.443804	1519.634825	1495.67443	1430.795583	1390.469345	1276.300905	1216.231886	1137.967486	1191.054995	1526.604729	1378.744719	1483.849723	928.773923	863.1506242	808.6711322	723.4092894	677.73815	415.0867379	162.8004914	124.7757989	92.64987858	113.2254388	188.883562	1150.541612	1083.553414	344.0930107	244.167975	169.8381583	118.3427226	147.3397435	127.0157471	92.9569793	84.50443775	125.09996	226.3382425
112.2185368	1675.136114	63.0634601	0	46.32493929	99.24716621	144.554488	198.403629	239.4368393	151.4760707	110.4536102	103.7111373	1667.429159	1664.12139	1670.818063	1677.755942	1730.229176	1706.067115	1640.575509	1475.504321	1356.425449	1616.485694	1620.013889	1617.777797	1601.622303	1607.593543	1618.571284	1620.391311	1190.637224	1530.728585	1629.29494	1673.607481	153	160.0156242	163.7681288	155.7947368	148.0337799	156.1697794	151.6113452	144.7549654	1264.104822	1656.12107	1628.82166	1583.76766	1537.524309	1246.410847	1306.954093	1500.296637	1581.01012	1625.507921	1603.462503	1582.311284	1558.404633	1493.660269	1453.385014	1339.247923	1279.189196	1200.825133	1253.923841	1588.939583	1441.49367	1545.905883	989.2097856	922.4705957	866.6083314	780.9327756	734.4249451	470.3700671	215.8633827	172.7425831	94.64142856	87.66413178	138.9244399	1213.014839	1145.654835	286.0367109	189.0952141	127.7810628	123.7093368	196.0612149	181.664526	139.140217	110.6797181	82.97590012	167.600716
157.0509471	1721.271913	109.3846424	46.32493929	0	52.95280918	98.23441352	152.0855023	193.1320792	106.0047169	68.30812543	146.812806	1713.52794	1710.245012	1716.931274	1723.872675	1776.216485	1752.222874	1686.895966	1521.809778	1402.728769	1662.345331	1665.912663	1663.656515	1647.501138	1653.434305	1664.399291	1666.24428	1236.956345	1577.047875	1675.5047	1719.731374	108.7244223	116.4001718	119.540788	111.8302285	103.247276	111.0180166	107.0700705	101.2126474	1310.415583	1702.063747	1674.923879	1629.979754	1583.800808	1292.700275	1353.220233	1546.512205	1627.121692	1671.550777	1648.929956	1628.282838	1604.41921	1539.784725	1499.5526	1385.44325	1325.393904	1246.947072	1300.05423	1634.646445	1487.52479	1591.403469	1033.592763	966.0983387	909.3140272	823.4087685	776.3774855	511.7987886	257.4198905	212.701669	119	94.04786016	110.390217	1258.837956	1191.204852	245.367072	153.1698404	111.2205017	146.6492414	236.562888	224.8910847	180.0499931	145.6021978	75.02666193	127.5617498
209.4683747	1773.729686	162.2744589	99.24716621	52.95280918	0	45.54119015	99.32774033	140.4279175	54.74486277	33.61547263	197.225759	1765.924687	1762.682615	1769.351576	1776.29868	1828.436764	1804.714105	1739.745384	1574.751091	1455.671666	1714.378021	1718.002619	1715.717051	1699.562297	1705.439826	1716.386029	1718.26715	1289.879452	1629.892021	1728.09259	1772.169292	63.60031446	72.6704892	73.87827827	67.42403132	56.85068161	62.93647591	61.22091146	59.05929224	1363.228888	1754.218059	1727.326836	1682.572435	1636.523449	1345.455313	1405.922117	1599.112254	1679.540711	1723.859043	1700.414655	1680.482371	1656.684943	1592.226429	1552.067653	1438.008693	1377.977141	1299.391011	1352.510628	1686.461681	1539.818821	1642.931831	1083.761044	1015.378747	957.538511	871.418384	823.826438	559.00805	305.6550343	259.9423013	157.7624797	122.3315168	93.86160024	1310.833704	1242.829433	203.6000982	123.454445	116.9700816	185.6071119	285.9545418	276.1811	230.1521236	192.6343687	99.2018145	91.76055798
253.6631625	1819.268259	207.6174366	144.554488	98.23441352	45.54119015	0	53.85164807	94.9210198	26.40075756	54.91812087	242.4953608	1811.465705	1808.222331	1814.892008	1821.838906	1873.970384	1850.249983	1785.129687	1619.945987	1500.859087	1759.886928	1763.520626	1761.230536	1745.07593	1750.944031	1761.886773	1763.774362	1335.140817	1675.282066	1773.613825	1817.708998	36.34556369	45.04442252	42.19004622	40.19950248	29.83286778	29.06888371	33.37663854	39.92492956	1408.647933	1799.744704	1772.867733	1728.09259	1682.000297	1390.914807	1451.407937	1644.630658	1725.081158	1769.398768	1745.78922	1726.014195	1702.222371	1637.765856	1597.600701	1483.533956	1423.498858	1344.93011	1398.048998	1731.926384	1585.358004	1688.320171	1128.655838	1059.875464	1001.519845	915.3097836	867.4399115	602.6342174	350.0357125	304.0263147	199.2510979	160.6393476	107.8702925	1356.338085	1288.250364	167.7647162	105.9292217	133.4166406	220.1272359	327.0351663	319.0391825	272.1176216	232.5725693	130.0346108	71.84705979
307.0260575	1873.01922	261.4670151	198.403629	152.0855023	99.32774033	53.85164807	0	41.10960958	55.90169944	101.6070864	295.7025533	1865.189535	1861.964554	1868.626501	1875.575912	1927.607066	1904.014968	1838.979065	1673.735045	1554.645297	1813.423834	1817.089156	1814.782907	1798.628922	1804.465849	1815.397753	1817.305698	1388.958243	1729.132152	1827.416209	1871.451308	61.09828148	62.2655603	55.56977596	61.74139616	60.87692502	52.20153254	60.08327554	70.83784299	1462.499573	1853.347512	1826.594646	1781.896742	1735.841295	1444.761572	1505.244498	1698.437517	1778.815617	1823.080909	1798.997499	1779.641818	1755.884108	1691.510863	1651.376396	1537.329178	1477.300579	1398.678305	1451.801984	1785.338343	1639.035082	1741.55821	1181.058847	1111.692404	1052.624339	966.3146485	918.0893203	653.4370666	402.0161688	355.7358571	248.8875248	208.1946205	139.9428455	1409.864178	1341.566622	136.6930869	112.4144119	170	267.110464	378.1904282	371.4862043	324.0555508	283.2984292	176.7399219	84.95881355
347.5413644	1914.128784	302.4979339	239.4368393	193.1320792	140.4279175	94.9210198	41.10960958	0	94.87360012	141.3152504	336.6927383	1906.297458	1903.073829	1909.735322	1916.684898	1968.699317	1945.124418	1879.996277	1714.618616	1595.524992	1854.48753	1858.162802	1855.851557	1839.697801	1845.524587	1856.4528	1858.367563	1429.892653	1770.153666	1868.52027	1912.560587	96.42095208	94.72592042	88.28363382	95.8853482	98.02040604	89.02246907	96.18731725	106.4706532	1503.541486	1894.431049	1867.702867	1823.000274	1776.920088	1485.829735	1546.328878	1739.540169	1819.924449	1864.182931	1839.930977	1820.731996	1796.982192	1732.62027	1692.485155	1578.434984	1518.404755	1439.787832	1492.911585	1826.357303	1680.136304	1782.505259	1221.60632	1151.927949	1092.465102	1006.110332	957.6899289	693.1911713	442.471468	396.0934233	288.4666359	247.0323865	173.2339459	1450.925567	1382.55018	121.5935854	130.8013761	201.8167486	303.5160622	417.001199	411.2468845	363.4969051	322	213.7592103	111.0855526
263.0475242	1822.216782	213.8410625	151.4760707	106.0047169	54.74486277	26.40075756	55.90169944	94.87360012	0	46.5295605	243.8134533	1814.208643	1811.102703	1817.712849	1824.678054	1876.162573	1853.313249	1789.943295	1625.803186	1506.762423	1761.587069	1765.36965	1763.002552	1746.852312	1752.576389	1763.469875	1765.448668	1340.716226	1680.066963	1777.055148	1820.58919	62.09669879	70.21395873	66.37017402	65.73431372	55.97320788	53.75872022	59.20304046	66.3098786	1413.255108	1801.761915	1775.636506	1731.559124	1686.058125	1395.1835	1455.396166	1648.138647	1727.910299	1771.867094	1746.244256	1728.169552	1704.57326	1640.685223	1600.786369	1486.929723	1426.975823	1347.914686	1401.063881	1733.101844	1587.813906	1688.877142	1127.086953	1057.149469	997.5915998	911.2370712	862.83776	598.3184771	347.942524	301.4780257	193.5975206	152.4335921	87.66413178	1358.034609	1289.120631	184.9540483	131.4001522	157.6990805	238.6231338	340.6890077	330.5465172	284.803441	247.3155879	149.8332406	97.51410154
